target,xmid,dose,K,r,x_2,y_21,B0_21,maxB1,maxB2,maxB3,minB1,minB2,minB3,sp_survival
r,20.0,73.0,0.8262686110014499,7.55315400753033e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263252173388327,0.0,0.0,0.062128476479915234,0.0,0.0,1
r,20.0,74.0,0.8262686110014499,7.057129131926001e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263252483013862,0.0,0.0,0.061466828081302737,0.0,0.0,1
r,20.0,75.0,0.8262686110014499,6.599650595390822e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263252955206422,0.0,0.0,0.060847519766318844,0.0,0.0,1
r,20.0,76.0,0.8262686110014499,6.17727275728359e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263253475307983,0.0,0.0,0.06026527970279345,0.0,0.0,1
r,20.0,77.0,0.8262686110014499,5.78689696870775e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263253997870754,0.0,0.0,0.05971672078199915,0.0,0.0,1
r,20.0,78.0,0.8262686110014499,5.425732831363571e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826325454147824,0.0,0.0,0.059198631831834575,0.0,0.0,1
r,20.0,79.0,0.8262686110014499,5.091264191020134e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263255170456607,0.0,0.0,0.05870816689814863,0.0,0.0,1
r,20.0,80.0,0.8262686110014499,4.781219238838211e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263256196545744,0.0,0.0,0.058242719125682386,0.0,0.0,1
r,20.0,81.0,0.8262686110014499,4.4935441828610436e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263270559089405,0.0,0.0,0.05780051422042397,0.0,0.0,1
r,20.0,82.0,0.8262686110014499,4.226380027584009e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263256725662793,0.0,0.0,0.05712351242027709,0.0,0.0,1
r,20.0,83.0,0.8262686110014499,3.9780420637780236e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263278080803859,0.0,0.0,0.05617923704688685,0.0,0.0,1
r,20.0,84.0,0.8262686110014499,3.7470017254743535e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263270216404296,0.0,0.0,0.05530078713663412,0.0,0.0,1
r,20.0,85.0,0.8262686110014499,3.531870517717237e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263265138800175,0.0,0.0,0.054478278509234826,0.0,0.0,1
r,20.0,86.0,0.8262686110014499,3.3313857586060963e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263261539836981,0.0,0.0,0.05370491962297205,0.0,0.0,1
r,20.0,87.0,0.8262686110014499,3.1443979133251295e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826325889018647,0.0,0.0,0.052977486541725134,0.0,0.0,1
r,20.0,88.0,0.8262686110014499,2.969859327170863e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.82632569000341,0.0,0.0,0.052292813231835635,0.0,0.0,1
r,20.0,89.0,0.8262686110014499,2.8068141897717207e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263255399748527,0.0,0.0,0.05164828578541714,0.0,0.0,1
r,20.0,90.0,0.8262686110014499,2.654389584365419e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263254278123002,0.0,0.0,0.05104163071001896,0.0,0.0,1
r,20.0,91.0,0.8262686110014499,2.511787494680193e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263253444358925,0.0,0.0,0.050469750082771,0.0,0.0,1
r,20.0,92.0,0.8262686110014499,2.378277658092819e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263252836879769,0.0,0.0,0.04993048457532276,0.0,0.0,1
r,20.0,93.0,0.8262686110014499,2.2531911676811683e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263252404487148,0.0,0.0,0.04942133032302621,0.0,0.0,1
r,20.0,94.0,0.8262686110014499,2.135914737865342e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826325211052487,0.0,0.0,0.034975214923973784,0.0,0.0,1
r,20.0,95.0,0.8262686110014499,2.0258855588053502e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251926667299,0.0,0.0,0.03493812338033359,0.0,0.0,1
r,20.0,96.0,0.8262686110014499,1.9225866738210867e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826325182705721,0.0,0.0,0.03490328432030431,0.0,0.0,1
r,20.0,97.0,0.8262686110014499,1.8255428220140797e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263194107003533,0.0,0.0,0.03487054638571811,0.0,0.0,1
r,20.0,98.0,0.8262686110014499,1.7343166951643255e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262697046454207,0.0,0.0,0.034839766973156,0.0,0.0,1
r,20.0,99.0,0.8262686110014499,1.648505563989136e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262603950977321,0.0,0.0,0.034810814416496305,0.0,0.0,1
r,20.0,100.0,0.8262686110014499,1.5677382341040197e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262603531981972,0.0,0.0,0.03478356559942172,0.0,0.0,1
r,30.0,0.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
r,30.0,1.0,0.8262686110014499,4.90074951813223e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102746663538274,0.07920014399612622,0.19046864305092998,0.3288726465835557,0.07799248939206212,0.18933135695999195,3
r,30.0,2.0,0.8262686110014499,4.900743266155482e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3310267062852968,0.07920014526709823,0.1904681168739315,0.3288718854418334,0.07799248855695709,0.18933083128815267,3
r,30.0,3.0,0.8262686110014499,4.900700712802037e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3310215328522491,0.07920015383508956,0.190464537589744,0.32886670277164387,0.07799248341615536,0.18932725136991518,3
r,30.0,4.0,0.8262686110014499,4.900543211321578e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33100238341048405,0.07920018595271444,0.19045128768414712,0.3288475201370093,0.07799246455980685,0.18931400123725542,3
r,30.0,5.0,0.8262686110014499,4.900119560400678e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3309508669135565,0.07920027222159265,0.19041564171355224,0.32879591504063566,0.07799241343275838,0.18927835440336344,3
r,30.0,6.0,0.8262686110014499,4.899181981575061e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33083681763427775,0.07920046299008804,0.1903367219159878,0.3286816687356467,0.07799230017375117,0.18919943325203326,3
r,30.0,7.0,0.8262686110014499,4.897362478197188e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33061533747207766,0.07920083251945713,0.19018344198329673,0.32845980552739806,0.07799208012602406,0.18904615173443645,3
r,30.0,8.0,0.8262686110014499,4.894150069213775e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3302238113670574,0.07920148361211707,0.18991241656615224,0.32806760156402437,0.07799168995789135,0.18877512650738157,3
r,30.0,9.0,0.8262686110014499,4.888869766277113e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3295788819560013,0.07920254911999351,0.18946580396802148,0.32742155172142884,0.0779910426602647,0.18832852323637927,3
r,30.0,10.0,0.8262686110014499,4.880664679973882e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.328573327308937,0.07920419477991072,0.18876902834469556,0.3264142374976988,0.07799002201964318,0.18763178392221738,3
r,30.0,11.0,0.8262686110014499,4.868483295806168e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3270727909962052,0.07920661752207282,0.18772829667564775,0.3249110422875729,0.07798846677434904,0.1865911508419607,3
r,30.0,12.0,0.8262686110014499,4.851074714730328e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3249122537241506,0.07921004367005481,0.18622771883938516,0.3227467563154009,0.07798615725027738,0.1850908755398737,3
r,30.0,13.0,0.8262686110014499,4.826995414928709e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3218920757191734,0.07921473201093406,0.18412631848631114,0.31972086169095437,0.07798279253851012,0.18298991064705564,3
r,30.0,14.0,0.8262686110014499,4.794631695246843e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.31777342773553097,0.07922099833026529,0.1812532664941241,0.31559452768136337,0.07797796880042508,0.1801178632133511,3
r,30.0,15.0,0.8262686110014499,4.7522421525422215e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.31227269954380105,0.07922918273657188,0.1774032668867783,0.3100835967509914,0.07797117109695334,0.1762697604788395,3
r,30.0,16.0,0.8262686110014499,4.6980239912239145e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.30505451923629034,0.07923970303308173,0.17232921448732175,0.30285269635666556,0.07796185003201386,0.1711991181199894,3
r,30.0,17.0,0.8262686110014499,4.630205299794736e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.2957231828702531,0.07925305299219146,0.16573260309310192,0.2935065339467174,0.0779494773682075,0.16460865531991242,3
r,30.0,18.0,0.8262686110014499,4.547162373635286e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.2838112737414392,0.07926953623362153,0.15725030401454218,0.2815791467093653,0.07793345467330483,0.15613730114652832,3
r,30.0,19.0,0.8262686110014499,4.447556688200276e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.2687635487417962,0.07928954832531558,0.1464356669779652,0.2665183048279561,0.0779137039391938,0.14534189008532192,3
r,30.0,20.0,0.8262686110014499,4.3304806615041e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.24991390990958853,0.07931306602267782,0.13272965961047933,0.24766477070565657,0.07789083783706899,0.1316697193727351,3
r,30.0,21.0,0.8262686110014499,4.1955959144650286e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.22645680779205352,0.07933906876770268,0.11542051486880127,0.22422223215941584,0.07786570848262363,0.1144195820954025,3
r,30.0,22.0,0.8262686110014499,4.043243909320343e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.19738891998263416,0.07935805758613436,0.09357338058931124,0.19522004008918672,0.07784833223553346,0.09268255763749705,3
r,30.0,23.0,0.8262686110014499,3.874508369175953e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.1614375221840476,0.07935483722802784,0.06593231364287282,0.1594429653678066,0.07785347559332122,0.06523629698264126,3
r,30.0,24.0,0.8262686110014499,3.6912130331172917e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.11692570574558006,0.07927376920507251,0.03073539961770323,0.11533290622602374,0.07793678170157817,0.030383895759521114,3
r,30.0,25.0,0.8262686110014499,3.495847153585549e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07919171572867002,0.0778482775845327,0.0,0.07800396473866895,0.07677706577861439,0.0,2
r,30.0,26.0,0.8262686110014499,3.2914231396661846e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07919972574632177,0.07331851752231379,0.0,0.07799524724867996,0.07226525750223822,0.0,2
r,30.0,27.0,0.8262686110014499,3.081282950417271e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07920852048595647,0.06866158345142967,0.0,0.07798569346965166,0.06762783308089504,0.0,2
r,30.0,28.0,0.8262686110014499,2.8688788832554495e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792180548470934,0.06395392808359242,0.0,0.0779753563541726,0.0629410629631508,0.0,2
r,30.0,29.0,0.8262686110014499,2.657557791954023e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922840987995823,0.0592697235376063,0.0,0.07796414215574064,0.05827880479176612,0.0,2
r,30.0,30.0,0.8262686110014499,2.450374859904583e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923920286904265,0.054676315037999225,0.0,0.07795246762304037,0.05370884953519523,0.0,2
r,30.0,31.0,0.8262686110014499,2.2499551937147584e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925029321994846,0.05023196864215355,0.0,0.07794036033992652,0.04928900913660251,0.0,2
r,30.0,32.0,0.8262686110014499,2.0584113277849263e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792618452407041,0.0459837034232984,0.0,0.07792759327600497,0.045065764606145385,0.0,2
r,30.0,33.0,0.8262686110014499,1.8773150533072712e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07927356993348784,0.04196623519735218,0.0,0.07791423172519309,0.04107378276987303,0.0,2
r,30.0,34.0,0.8262686110014499,1.7077148364561856e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792858044987926,0.03820303127654353,0.0,0.07790079093402145,0.037336369112856184,0.0,2
r,30.0,35.0,0.8262686110014499,1.5501863003390988e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07929764712542495,0.03470677155010029,0.0,0.07788662643995783,0.033866001749018736,0.0,2
r,30.0,36.0,0.8262686110014499,1.4049025662236165e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07930923381994225,0.03148130202691032,0.0,0.07787221311920559,0.030666526910939573,0.0,2
r,30.0,37.0,0.8262686110014499,1.2717127939324767e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0793199913925206,0.02852342233149785,0.0,0.07785732831727929,0.02773456447939069,0.0,2
r,30.0,38.0,0.8262686110014499,1.1502199734815011e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0793293435692683,0.02582407911262421,0.0,0.07784231234932343,0.02506141993893644,0.0,2
r,30.0,39.0,0.8262686110014499,1.0398520070973186e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0793359738279339,0.023370337214643336,0.0,0.07782717137899167,0.02263464649556072,0.0,2
r,30.0,40.0,0.8262686110014499,9.399227955119398e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07918550452450519,0.02118240778355669,0.0,0.07773569546715983,0.02039773092955125,0.0,2
r,30.0,41.0,0.8262686110014499,8.496821213879986e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07929139581186717,0.01917182931821668,0.0,0.07775707888440468,0.018402349961017715,0.0,2
r,30.0,42.0,0.8262686110014499,7.683545491874195e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07934332924181257,0.017188761284333113,0.0,0.07778931035978066,0.016618822538866075,0.0,2
r,30.0,43.0,0.8262686110014499,6.951684114679784e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07947246731717866,0.015554846919288134,0.0,0.07782490020272768,0.015018392521069518,0.0,2
r,30.0,44.0,0.8262686110014499,6.293763593515255e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07940925847764696,0.014234774593143627,0.0,0.0778621424803456,0.013581789395451318,0.0,2
r,30.0,45.0,0.8262686110014499,5.702690583050666e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07948743493006465,0.012820481221119047,0.0,0.07790169473663279,0.012292798370089187,0.0,2
r,30.0,46.0,0.8262686110014499,5.171835275479228e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07949583210487178,0.011656558516028676,0.0,0.07794536556516737,0.011136818456790593,0.0,2
r,30.0,47.0,0.8262686110014499,4.695074411276022e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07948177638685772,0.010610256298970798,0.0,0.0779998287263907,0.010101881699140619,0.0,2
r,30.0,48.0,0.8262686110014499,4.2668049130481264e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07950024815770336,0.009705366069900396,0.0,0.07770252301922163,0.009152513680363046,0.0,2
r,30.0,49.0,0.8262686110014499,3.881936974366623e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07952198757117213,0.00885273816658007,0.0,0.0776714467898373,0.008306450185007985,0.0,2
r,30.0,50.0,0.8262686110014499,3.5358734617387976e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0795515972925437,0.008085053720974945,0.0,0.07764107180689353,0.007545957129860857,0.0,2
r,30.0,51.0,0.8262686110014499,3.2244808030026286e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0795830449536617,0.007393516369053731,0.0,0.0776114940878321,0.00686201771569547,0.0,2
r,30.0,52.0,0.8262686110014499,2.9440551581785646e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07961581400045051,0.006770403049526708,0.0,0.07757862900085453,0.006246178416814958,0.0,2
r,30.0,53.0,0.8262686110014499,2.6912865797564805e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07965273703986658,0.006209460140438162,0.0,0.0775429935739323,0.005690692192220194,0.0,2
r,30.0,54.0,0.8262686110014499,2.463223031235507e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07969090427787984,0.005703451087751922,0.0,0.07750539421569747,0.005189337178050019,0.0,2
r,30.0,55.0,0.8262686110014499,2.2572355026883187e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07971394011164616,0.00524163338295851,0.0,0.07747570736476483,0.004740871709129621,0.0,2
r,30.0,56.0,0.8262686110014499,2.0709849987727065e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07979035857389401,0.004836649802704603,0.0,0.07740457915001032,0.004322982601599912,0.0,2
r,30.0,57.0,0.8262686110014499,1.902391841233263e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07984687296654201,0.004465523101202906,0.0,0.07734726476085314,0.003949696013181016,0.0,2
r,30.0,58.0,0.8262686110014499,1.7496074936753248e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07992160597452685,0.00413472864081809,0.0,0.07727208506070668,0.003608135308088451,0.0,2
r,30.0,59.0,0.8262686110014499,1.6109889562946138e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07988522084047951,0.003820986839485074,0.0,0.07738405401015683,0.0033322929723211816,0.0,2
r,30.0,60.0,0.8262686110014499,1.4850756726694442e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.08015904682490702,0.003578558752093192,0.0,0.07702736634182267,0.00299761362281818,0.0,2
r,30.0,61.0,0.8262686110014499,1.3705688245456435e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.08047395759935963,0.003369697856483638,0.0,0.07670882362033797,0.002714015753148611,0.0,2
r,30.0,62.0,0.8262686110014499,1.2663128523288592e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.08073293355693886,0.003154670300925366,0.0,0.07656847769031774,0.0024552899670112534,0.0,2
r,30.0,63.0,0.8262686110014499,1.1712790202266064e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.08066942084303368,0.0029288979078537568,0.0,0.07659018891747342,0.00226737270582167,0.0,2
r,30.0,64.0,0.8262686110014499,1.0845508393982882e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.08024581252820744,0.00266157594776794,0.0,0.07692956379651761,0.0021477549470140353,0.0,2
r,30.0,65.0,0.8262686110014499,1.0053111655460109e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.08026659712167786,0.002480654404732992,0.0,0.07691310756845328,0.001979129525870669,0.0,2
r,30.0,66.0,0.8262686110014499,9.328307958778164e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0800032071441368,0.0022869531210287833,0.0,0.07687295913094752,0.0017883272287515335,0.0,2
r,30.0,67.0,0.8262686110014499,8.664584020245398e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07994403132158595,0.0021211097704237594,0.0,0.07664037737258345,0.0017121029135965299,0.0,2
r,30.0,68.0,0.8262686110014499,8.056116487226378e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07999848418686907,0.0019726156805079326,0.0,0.0769228206939573,0.001585217371607917,0.0,2
r,30.0,69.0,0.8262686110014499,7.497693618295685e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.08003714965881736,0.0018379061597257828,0.0,0.07700889831381733,0.001434730960803004,0.0,2
r,30.0,70.0,0.8262686110014499,6.984646228232415e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263250436287113,0.0,0.0,0.1771313707378363,0.0,0.0,1
r,30.0,71.0,0.8262686110014499,6.51278679919657e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251200029457,0.0,0.0,0.15912681305765308,0.0,0.0,1
r,30.0,72.0,0.8262686110014499,6.078355780710061e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263253745748935,0.0,0.0,0.14768637650808258,0.0,0.0,1
r,30.0,73.0,0.8262686110014499,5.677974212524904e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263280235630117,0.0,0.0,0.13961132092877354,0.0,0.0,1
r,30.0,74.0,0.8262686110014499,5.3086019056556186e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263259976527004,0.0,0.0,0.1327034636874132,0.0,0.0,1
r,30.0,75.0,0.8262686110014499,4.967500507883855e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263254121879673,0.0,0.0,0.12736340585274997,0.0,0.0,1
r,30.0,76.0,0.8262686110014499,4.6522008613513635e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263252232402938,0.0,0.0,0.12367513849082375,0.0,0.0,1
r,30.0,77.0,0.8262686110014499,4.3604741320815586e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251159023777,0.0,0.0,0.11970969184098296,0.0,0.0,1
r,30.0,78.0,0.8262686110014499,4.0903062551489625e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263250701805557,0.0,0.0,0.11065058457320216,0.0,0.0,1
r,30.0,79.0,0.8262686110014499,3.83987529552429e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251278768585,0.0,0.0,0.10276083417093088,0.0,0.0,1
r,30.0,80.0,0.8262686110014499,3.6075313741287078e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263282545889538,0.0,0.0,0.0979568541364736,0.0,0.0,1
r,30.0,81.0,0.8262686110014499,3.3917788520676088e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263252185977631,0.0,0.0,0.09465472541590038,0.0,0.0,1
r,30.0,82.0,0.8262686110014499,3.191260504068586e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263253962010351,0.0,0.0,0.09182093979621325,0.0,0.0,1
r,30.0,83.0,0.8262686110014499,3.004743445449101e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263255712575364,0.0,0.0,0.0897472776943487,0.0,0.0,1
r,30.0,84.0,0.8262686110014499,2.8311066060578075e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263264190277213,0.0,0.0,0.08851599587917497,0.0,0.0,1
r,30.0,85.0,0.8262686110014499,2.669329570081111e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263256861570047,0.0,0.0,0.08703752094369761,0.0,0.0,1
r,30.0,86.0,0.8262686110014499,2.5184826228401675e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263272262629826,0.0,0.0,0.08563287861575837,0.0,0.0,1
r,30.0,87.0,0.8262686110014499,2.3777178651268625e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263267499242796,0.0,0.0,0.08464361076998105,0.0,0.0,1
r,30.0,88.0,0.8262686110014499,2.2462612725969903e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263264405117657,0.0,0.0,0.08387202040335653,0.0,0.0,1
r,30.0,89.0,0.8262686110014499,2.123405592567658e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263259487659335,0.0,0.0,0.08176331279439328,0.0,0.0,1
r,30.0,90.0,0.8262686110014499,2.008503983528347e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263256540959961,0.0,0.0,0.0799637788718215,0.0,0.0,1
r,30.0,91.0,0.8262686110014499,1.9009643140105955e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263254708059014,0.0,0.0,0.07846077594427787,0.0,0.0,1
r,30.0,92.0,0.8262686110014499,1.80024404737932e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263253572294454,0.0,0.0,0.07726163714424679,0.0,0.0,1
r,30.0,93.0,0.8262686110014499,1.7058456477913898e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263252817234524,0.0,0.0,0.07627503300810587,0.0,0.0,1
r,30.0,94.0,0.8262686110014499,1.6173124501731939e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251720779077,0.0,0.0,0.07328444174972998,0.0,0.0,1
r,30.0,95.0,0.8262686110014499,1.534224943736544e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251462624054,0.0,0.0,0.07172483884494127,0.0,0.0,1
r,30.0,96.0,0.8262686110014499,1.4561974244013878e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251401218331,0.0,0.0,0.07051373718250556,0.0,0.0,1
r,30.0,97.0,0.8262686110014499,1.3828749766290048e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826325141967262,0.0,0.0,0.06964523492267342,0.0,0.0,1
r,30.0,98.0,0.8262686110014499,1.3139307496812557e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251444308369,0.0,0.0,0.06921267630917846,0.0,0.0,1
r,30.0,99.0,0.8262686110014499,1.2490634972890846e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826325139804765,0.0,0.0,0.06960270286631379,0.0,0.0,1
r,30.0,100.0,0.8262686110014499,1.187995353205338e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8263251587286149,0.0,0.0,0.06812315954490746,0.0,0.0,1
r,40.0,0.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
r,40.0,1.0,0.8262686110014499,4.900749671950283e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102748541153537,0.07920014390018341,0.19046865602197327,0.32887266539694304,0.07799248938816479,0.1893313699627442,3
