target,slope,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
r,20.158736798317967,80.0,3.762081312606949e-11,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0742147194675929,0.0,0.0,0.07432443995329475,0.0,0.0,0.07410509626819206,0.0,0.0,-0.0008546820046033185,NaN,NaN,1
r,20.158736798317967,81.0,2.928724604385538e-11,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.06276658168758241,0.0,0.0,0.06283991480803368,0.0,0.0,0.06269330090060105,0.0,0.0,-0.0006754857141561161,NaN,NaN,1
r,20.158736798317967,82.0,2.2869763369095356e-11,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.055080053266100194,0.0,0.0,0.05513080703073171,0.0,0.0,0.0550293284073905,0.0,0.0,-0.0005327821865969554,NaN,NaN,1
r,20.158736798317967,83.0,1.7912064159470152e-11,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.04975032252143621,0.0,0.0,0.04978647345542939,0.0,0.0,0.049714187954265465,0.0,0.0,-0.0004201697465283277,NaN,NaN,1
r,20.158736798317967,84.0,1.40701765314405e-11,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.045956187774878365,0.0,0.0,0.04598254611644351,0.0,0.0,0.045929838905453844,0.0,0.0,-0.00033166185486614025,NaN,NaN,1
r,20.158736798317967,85.0,1.1083924268405852e-11,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.043196901780790685,0.0,0.0,0.043216487413336765,0.0,0.0,0.04317732173460844,0.0,0.0,-0.00026219387598476127,NaN,NaN,1
r,20.158736798317967,86.0,8.755859713845554e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.04115513316923095,0.0,0.0,0.04116991173946005,0.0,0.0,0.0411403579473639,0.0,0.0,-0.0002076627920216157,NaN,NaN,1
r,20.158736798317967,87.0,6.93565360108308e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03962281569453444,0.0,0.0,0.039634107907713795,0.0,0.0,0.03961152551634873,0.0,0.0,-0.00016481399329865728,NaN,NaN,1
r,20.158736798317967,88.0,5.508487789749222e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03845942643103316,0.0,0.0,0.03846814440147939,0.0,0.0,0.038450709712294646,0.0,0.0,-0.00013109341994061395,NaN,NaN,1
r,20.158736798317967,89.0,4.386394830298344e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03756761448840553,0.0,0.0,0.037574403188075506,0.0,0.0,0.03756082656675109,0.0,0.0,-0.00010450752761290514,NaN,NaN,1
r,20.158736798317967,90.0,3.501774519881227e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03687845868896637,0.0,0.0,0.03688378345498572,0.0,0.0,0.036873134411018964,0.0,0.0,-8.350401273232597e-5,NaN,NaN,1
r,20.158736798317967,91.0,2.8025242619357684e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.036342258746945126,0.0,0.0,0.03634646109318751,0.0,0.0,0.036338056709418504,0.0,0.0,-6.687494635337385e-5,NaN,NaN,1
r,20.158736798317967,92.0,2.248369771544364e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03592261216728772,0.0,0.0,0.03592594638304012,0.0,0.0,0.035919278148263005,0.0,0.0,-5.3679994184753374e-5,NaN,NaN,1
r,20.158736798317967,93.0,1.8080915445313475e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03559250244660968,0.0,0.0,0.035595160207141444,0.0,0.0,0.03558984481229634,0.0,0.0,-4.318634946995139e-5,NaN,NaN,1
r,20.158736798317967,94.0,1.457421955502983e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03533165362298287,0.0,0.0,0.03533378091661121,0.0,0.0,0.035329526410843935,0.0,0.0,-3.482207447906997e-5,NaN,NaN,1
r,20.158736798317967,95.0,1.1774460229933413e-12,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03512470308400132,0.0,0.0,0.03512641209107929,0.0,0.0,0.035122994129842454,0.0,0.0,-2.813999130039175e-5,NaN,NaN,1
r,20.158736798317967,96.0,9.533816195481197e-13,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03495991579907207,0.0,0.0,0.03496129337808518,0.0,0.0,0.034958538254613224,0.0,0.0,-2.278978228265571e-5,NaN,NaN,1
r,20.158736798317967,97.0,7.736464096592694e-13,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034828264619900254,0.0,0.0,0.03482937846535728,0.0,0.0,0.03482715079712296,0.0,0.0,-1.8496440683004896e-5,NaN,NaN,1
r,20.158736798317967,98.0,6.291420976897433e-13,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03472276295881675,0.0,0.0,0.034723666131250455,0.0,0.0,0.03472185980134234,0.0,0.0,-1.5043617578377025e-5,NaN,NaN,1
r,20.158736798317967,99.0,5.127038535930355e-13,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034637974529328264,0.0,0.0,0.03463870882771738,0.0,0.0,0.0346372402408527,0.0,0.0,-1.2260738745370986e-5,NaN,NaN,1
r,20.158736798317967,100.0,4.1867564855876516e-13,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03456964925473621,0.0,0.0,0.03457024775331725,0.0,0.0,0.03456905076275466,0.0,0.0,-1.0013023620578143e-5,NaN,NaN,1
r,25.398416831491197,0.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,1.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,2.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,3.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,4.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,5.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,6.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,7.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,8.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,9.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,10.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,11.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,25.398416831491197,12.0,4.900749719809165e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426723,0.18988588268300124,0.3299623535019613,0.07860354073426692,0.18988588268300194,0.3299623535019613,0.07860354073426692,0.18988588268300194,-2.8621380600392107e-15,-3.8871082039864475e-15,-3.656986737764008e-15,3
r,25.398416831491197,13.0,4.90074971980916e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535019601,0.07860354073426734,0.18988588268300094,0.3299623535019608,0.07860354073426742,0.18988588268300155,0.3299623535019608,0.07860354073426742,0.18988588268300155,-2.020332748262974e-15,-1.0601204192690297e-15,-3.218148329232332e-15,3
r,25.398416831491197,14.0,4.900749719809121e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350195524,0.07860354073426723,0.18988588268299883,0.32996235350195613,0.07860354073426692,0.18988588268299833,0.32996235350195613,0.07860354073426692,0.18988588268299833,-2.6937769976840045e-15,-3.8871082039864475e-15,-2.6330304511901194e-15,3
r,25.398416831491197,15.0,4.900749719808909e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535019291,0.07860354073426731,0.18988588268297985,0.32996235350193015,0.07860354073426748,0.18988588268298084,0.3299623535019299,0.07860354073426691,0.18988588268298026,-2.812007772197035e-15,-2.9723362243625294e-15,-3.980852719102862e-15,3
r,25.398416831491197,16.0,4.900749719807841e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535017996,0.07860354073426734,0.1898858826828918,0.3299623535018004,0.07860354073426745,0.1898858826828908,0.3299623535018004,0.07860354073426745,0.1898858826828908,-2.525415935329946e-15,-1.413493892358706e-15,-5.2660609023832064e-15,3
r,25.398416831491197,17.0,4.900749719802991e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535012107,0.07860354073426737,0.18988588268248252,0.32996235350121006,0.07860354073426751,0.189885882682483,0.32996235350121006,0.07860354073426751,0.189885882682483,-2.020332748267562e-15,-1.7668673654483822e-15,-2.4867509816863186e-15,3
r,25.398416831491197,18.0,4.900749719782799e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623534987561,0.07860354073426723,0.18988588268078432,0.3299623534987547,0.07860354073426694,0.1898858826807848,0.3299623534987547,0.07860354073426694,0.1898858826807848,-4.209026558922066e-15,-3.7104214674416095e-15,-2.486750981708558e-15,3
r,25.398416831491197,19.0,4.90074971970507e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623534893018,0.07860354073426734,0.18988588267424744,0.32996235348930103,0.07860354073426742,0.1898858826742484,0.32996235348930103,0.07860354073426742,0.1898858826742484,-2.3570548730638926e-15,-1.0601204192690297e-15,-5.1197814331056344e-15,3
r,25.398416831491197,20.0,4.900749719426151e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235345537706,0.07860354073426734,0.1898858826507925,0.32996235345537794,0.07860354073426745,0.18988588265079362,0.32996235345537794,0.07860354073426745,0.18988588265079362,-2.693776998064264e-15,-1.413493892358706e-15,-5.8511787814148985e-15,3
r,25.398416831491197,21.0,4.900749718486681e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235334111645,0.07860354073426723,0.1898858825717918,0.3299623533411167,0.07860354073426692,0.1898858825717914,0.3299623533411167,0.07860354073426692,0.1898858825717914,-6.734442497492689e-16,-3.8871082039864475e-15,-2.0479125743472343e-15,3
r,25.398416831491197,22.0,4.900749715498691e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235297770676,0.07860354073426723,0.18988588232052464,0.32996235297770743,0.07860354073426694,0.18988588232052506,0.32996235297770743,0.07860354073426694,0.18988588232052506,-2.0203327514729348e-15,-3.7104214674416095e-15,-2.194192046846938e-15,3
r,25.398416831491197,23.0,4.900749706478699e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.329962351880667,0.07860354073426723,0.18988588156201314,0.32996235188066697,0.07860354073426694,0.18988588156201353,0.32996235188066697,0.07860354073426694,0.18988588156201353,-1.6836106318250167e-16,-3.7104214674416095e-15,-2.047912585237662e-15,3
r,25.398416831491197,24.0,4.90074968051803e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.329962348723245,0.07860354073426729,0.18988587937892254,0.3299623487232461,0.07860354073426748,0.18988587937892357,0.3299623487232457,0.0786035407342669,0.18988587937892304,-2.8080435213325004e-15,-2.8738845878579685e-15,-4.241120972214785e-15,3
r,25.398416831491197,25.0,4.900749608999613e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623400249436,0.07860354073426729,0.18988587336477997,0.32996234002494323,0.0786035407342675,0.18988587336478038,0.32996234002494296,0.07860354073426691,0.1898858733647799,-1.6587453406005579e-15,-2.7969627590679438e-15,-1.5123062506137807e-15,3
r,25.398416831491197,26.0,4.900749419756811e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623170086169,0.07860354073426731,0.1898858574509309,0.32996231700861667,0.07860354073426747,0.18988585745093062,0.32996231700861633,0.07860354073426691,0.18988585745093006,-1.2296930155622562e-15,-2.959568764278502e-15,-3.170757657647863e-15,3
r,25.398416831491197,27.0,4.900748937303268e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996225833103526,0.07860354073426726,0.18988581688032674,0.3299622583310335,0.07860354073426708,0.18988581688032596,0.3299622583310335,0.07860354073426708,0.18988581688032596,-5.387555549298671e-15,-2.2969275750829e-15,-4.095826565655245e-15,3
r,25.398416831491197,28.0,4.90074774903484e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299621138098687,0.07860354073426723,0.18988571695611192,0.3299621138098667,0.07860354073426692,0.18988571695611087,0.3299621138098667,0.07860354073426692,0.18988571695611087,-6.061002647637869e-15,-3.8871082039864475e-15,-5.558624692807654e-15,3
r,25.398416831491197,29.0,4.900744914651218e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996176908233116,0.07860354073426723,0.18988547860601512,0.3299617690823315,0.07860354073426692,0.18988547860601449,0.3299617690823315,0.07860354073426692,0.18988547860601449,-1.0101681633116674e-15,-3.8871082039864475e-15,-3.364434958257427e-15,3
r,25.398416831491197,30.0,4.900738352583022e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996097097901195,0.07860354073426726,0.1898849267844815,0.32996097097901234,0.07860354073426698,0.1898849267844821,0.32996097097901234,0.07860354073426698,0.1898849267844821,-1.178532374468403e-15,-3.533734730896769e-15,-3.2181645296926604e-15,3
r,25.398416831491197,31.0,4.900723577870023e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32995917401335223,0.07860354073426726,0.1898836843322987,0.3299591740133505,0.07860354073426698,0.18988368433229785,0.3299591740133505,0.07860354073426698,0.18988368433229785,-5.219243225187532e-15,-3.533734730896769e-15,-4.534716054234292e-15,3
r,25.398416831491197,32.0,4.90069116864642e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299552322137357,0.07860354073426737,0.18988095890068796,0.32995523221373696,0.07860354073426747,0.18988095890068893,0.32995523221373696,0.07860354073426747,0.18988095890068893,-3.87238800852648e-15,-1.2368071558138674e-15,-5.119914193360252e-15,3
r,25.398416831491197,33.0,4.900621795570095e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32994679443630015,0.07860354073426723,0.18987512484427255,0.32994679443630015,0.07860354073426692,0.18987512484427285,0.32994679443630015,0.07860354073426692,0.18987512484427285,-0.0,-3.8871082039864475e-15,-1.609165330641095e-15,3
r,25.398416831491197,34.0,4.900476677545395e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32992914291801745,0.07860354073426734,0.1898629201066977,0.32992914291801606,0.07860354073426745,0.18986292010669711,0.32992914291801606,0.07860354073426745,0.18986292010669711,-4.209450238428307e-15,-1.413493892358706e-15,-3.0722403805171188e-15,3
r,25.398416831491197,35.0,4.900179624519921e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32989300664699783,0.07860354073426734,0.1898379340575645,0.3298930066469977,0.07860354073426745,0.1898379340575645,0.3298930066469977,0.07860354073426745,0.1898379340575645,-3.36792907115319e-16,-1.413493892358706e-15,-0.0,3
r,25.398416831491197,36.0,4.899583902564263e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32982052113824384,0.07860354073426723,0.18978781287007207,0.32982052113824184,0.07860354073426694,0.18978781287007152,0.32982052113824184,0.07860354073426694,0.18978781287007152,-6.0636046493406205e-15,-3.7104214674416095e-15,-2.927101141676523e-15,3
r,25.398416831491197,37.0,4.898412239070194e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3296778930748639,0.07860354073426737,0.18968918341218638,0.3296778930748643,0.07860354073426747,0.18968918341218652,0.3296778930748643,0.07860354073426747,0.18968918341218652,-1.1795443212247462e-15,-1.2368071558138674e-15,-7.321557741660204e-16,3
r,25.398416831491197,38.0,4.896150240474191e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3294022973694706,0.07860354073426737,0.18949857794534353,0.32940229736947146,0.07860354073426747,0.18949857794534353,0.32940229736947146,0.07860354073426747,0.18949857794534353,-2.6983570092356755e-15,-1.2368071558138674e-15,-0.0,3
r,25.398416831491197,39.0,4.891860823637656e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32887881724596324,0.07860354073426723,0.18913643491105092,0.3288788172459615,0.07860354073426692,0.18913643491105142,0.3288788172459615,0.07860354073426692,0.18913643491105142,-5.236388278147156e-15,-3.8871082039864475e-15,-2.643463759854542e-15,3
r,25.398416831491197,40.0,4.88386852976763e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3279003900167381,0.07860354073426731,0.18845921692070472,0.32790039001673954,0.07860354073426723,0.18845921692070358,0.32790039001673954,0.07860354073426723,0.18845921692070358,-4.404914314434923e-15,-1.0601204192690301e-15,-6.042859947370687e-15,3
r,25.398416831491197,41.0,4.869238202278567e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3260989742969401,0.07860354073426723,0.18721119766257693,0.3260989742969407,0.07860354073426692,0.18721119766257613,0.3260989742969407,0.07860354073426692,0.18721119766257613,-1.7035567956813747e-15,-3.8871082039864475e-15,-4.302711533622245e-15,3
r,25.398416831491197,42.0,4.842950263461389e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32282808808065366,0.07860354073426737,0.18494124579534535,0.32282808808065183,0.07860354073426747,0.1849412457953455,0.32282808808065183,0.07860354073426747,0.1849412457953455,-5.678696730519033e-15,-1.2368071558138674e-15,-7.509521758372679e-16,3
r,25.398416831491197,43.0,4.796684521214499e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.31696258656043746,0.07860354073426737,0.18085807084916194,0.3169625865604392,0.07860354073426747,0.18085807084916244,0.3169625865604392,0.07860354073426747,0.18085807084916244,-5.433250662943119e-15,-1.2368071558138674e-15,-2.764462260423183e-15,3
r,25.398416831491197,44.0,4.7172494901569906e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3065544311855133,0.07860354073426729,0.17357252934252665,0.30655443118551384,0.0786035407342675,0.17357252934252645,0.30655443118551357,0.07860354073426688,0.17357252934252593,-1.4322433817194178e-15,-3.000284380089364e-15,-3.0145575992887755e-15,3
r,25.398416831491197,45.0,4.585116601466315e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.2882260998523809,0.07860354073426731,0.16061691524335223,0.2882260998523821,0.07860354073426713,0.1606169152433519,0.2882260998523821,0.07860354073426713,0.1606169152433519,-4.2402886928982485e-15,-2.2969275750828983e-15,-2.0752289616069102e-15,3
r,25.398416831491197,46.0,4.3744949295719075e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.2560453647564259,0.07860354073426737,0.1374722736564991,0.2560453647564268,0.07860354073426755,0.13747227365649936,0.2560453647564268,0.07860354073426755,0.13747227365649936,-3.4714356138053777e-15,-2.2969275750828967e-15,-1.818458726465581e-15,3
r,25.398416831491197,47.0,4.0578337620404043e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.1992279086870064,0.07860354073426734,0.09532598932922551,0.19922790868700546,0.07860354073426742,0.09532598932922536,0.19922790868700546,0.07860354073426742,0.09532598932922536,-4.740288730439634e-15,-1.0601204192690297e-15,-1.602608429246477e-15,3
r,25.398416831491197,48.0,3.617904008459609e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.096555910404575,0.07860354073426726,0.014720311971941683,0.09655591040457458,0.07860354073426697,0.014720311971941694,0.09655591040457458,0.07860354073426697,0.014720311971941694,-4.3150760119234226e-15,-3.710421467441608e-15,-7.076040466913607e-16,3
r,25.398416831491197,49.0,3.065599474392477e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073426726,0.0677942742140352,0.0,0.0786035407342671,0.06779427421403506,0.0,0.0786035407342671,0.06779427421403506,0.0,-1.943554101993223e-15,-2.0485805407931832e-15,NaN,2
r,25.398416831491197,50.0,2.450374859904583e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073426731,0.05418887449818261,0.0,0.07860354073426729,0.054188874498182715,0.0,0.07860354073426729,0.054188874498182715,0.0,-3.5337347308967666e-16,-1.9221938850666764e-15,NaN,2
r,25.398416831491197,51.0,1.8468298633829727e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073426734,0.040841763978207275,0.0,0.07860354073426745,0.04084176397820728,0.0,0.07860354073426745,0.04084176397820728,0.0,-1.413493892358706e-15,-1.7002452563774612e-16,NaN,2
r,25.398416831491197,52.0,1.321733316611453e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073426726,0.0292295036102004,0.0,0.0786035407342675,0.029229503610200623,0.0,0.07860354073426688,0.02922950361020008,0.0,-3.776416020897158e-15,-6.39097668415278e-15,NaN,2
r,25.398416831491197,53.0,9.087792557837193e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0786035407342672,0.020097220977909346,0.0,0.07860354073426756,0.020097220977909638,0.0,0.0786035407342668,0.020097220977909093,0.0,-4.3780249488817265e-15,-9.260979972917731e-15,NaN,2
r,25.398416831491197,54.0,6.07903761780779e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073426723,0.013443502540421058,0.0,0.07860354073426691,0.013443502540421136,0.0,0.07860354073426691,0.013443502540421134,0.0,-4.0637949405312856e-15,-5.810942900432805e-15,NaN,2
r,25.398416831491197,55.0,3.999291230433821e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073426791,0.008844242328543708,0.0,0.07860354073427663,0.008844242328546031,0.0,0.0786035407342581,0.008844242328540483,0.0,-7.731760313117169e-14,-2.1765344594949413e-13,NaN,2
r,25.398416831491197,56.0,2.608829262179495e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354075466863,0.005769301819973417,0.0,0.07860354104918464,0.005769301899646074,0.0,0.07860354043038938,0.005769301750052786,0.0,-2.7711859863600707e-9,-9.162055769914641e-9,NaN,2
r,25.398416831491197,57.0,1.6969341234444602e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860357605407729,0.003752686698056392,0.0,0.07860381386799994,0.003752742539152455,0.0,0.07860326259373492,0.0037526340984987243,0.0,-2.2858902842607607e-6,-1.0757283968294309e-5,NaN,2
r,25.398416831491197,58.0,1.1046643006011927e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07861063702169332,0.002443463795344166,0.0,0.07862580491105711,0.0024464384683833924,0.0,0.07858380577761398,0.002439307322037886,0.0,-0.0001635078454915333,-0.001069292547016177,NaN,2
r,25.398416831491197,59.0,7.21329271454867e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0785773472130831,0.0016216649070426848,0.0,0.07898937237160529,0.001645084625108751,0.0,0.07822607401975297,0.001577812868708455,0.0,-0.0036235871035377835,-0.012099887970759799,NaN,2
r,25.398416831491197,60.0,4.7311985059003685e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110013167,0.0,0.0,0.8262686110013139,0.0,0.0,0.8262686110013139,0.0,0.0,-3.3616678422230002e-15,NaN,NaN,1
r,25.398416831491197,61.0,3.119509160450692e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110012414,0.0,0.0,0.8262686110012436,0.0,0.0,0.8262686110012436,0.0,0.0,-2.689334273778645e-15,NaN,NaN,1
r,25.398416831491197,62.0,2.068533937846974e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110011347,0.0,0.0,0.8262686110011391,0.0,0.0,0.8262686110011391,0.0,0.0,-5.3786685475579846e-15,NaN,NaN,1
r,25.398416831491197,63.0,1.3797016807525918e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110000577,0.0,0.0,0.8262686110001214,0.0,0.0,0.8262686109999683,0.0,0.0,-5.216327450363743e-14,NaN,NaN,1
r,25.398416831491197,64.0,9.257162756556775e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262685815649531,0.0,0.0,0.8262685827253243,0.0,0.0,0.8262685803732939,0.0,0.0,-8.231296248383712e-10,NaN,NaN,1
r,25.398416831491197,65.0,6.247809013602509e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262470483359757,0.0,0.0,0.8262476245068526,0.0,0.0,0.8262464617257109,0.0,0.0,-4.069556739454141e-7,NaN,NaN,1
