target,asymptote,dose,K,r,x_2,y_21,B0_21,maxB1,maxB2,maxB3,minB1,minB2,minB3,sp_survival
B0,0.4,12.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.634734216027228,0.3310594996224753,0.07916277187268901,0.1905091366778159,0.3289038382648886,0.07795493642599662,0.1893711463257938,3
B0,0.4,13.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.634115656011442,0.33107524639523495,0.0791444009599933,0.19052903514362066,0.32891917028220496,0.07793647692526813,0.1893906984038807,3
B0,0.4,14.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6332752715528702,0.3310966533457828,0.07911944201753006,0.19055607143700595,0.3289400132755575,0.07791139724144017,0.18941726396447905,3
B0,0.4,15.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6321586184505317,0.331125120934227,0.07908627753886895,0.190591999189977,0.32896773099971993,0.07787807235455885,0.18945256579588204,3
B0,0.4,16.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6307033727132128,0.3311622604684004,0.07904305615061416,0.19063882696308868,0.3290038908951306,0.07783464276042817,0.18949857721793206,3
B0,0.4,17.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.628839035107392,0.33120990735279154,0.07898768359195145,0.19069882891778797,0.32905027860155356,0.07777900328133659,0.18955753225802846,3
B0,0.4,18.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6264867537241576,0.33127013149396534,0.07891781695988438,0.19077455111849517,0.3291089082055838,0.07770880017581194,0.18963193161085856,3
B0,0.4,19.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.623559295546506,0.33134524897736006,0.07883086387344784,0.19086881432271466,0.32918203120467227,0.07762142874572053,0.1897245459378828,3
B0,0.4,20.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6199612020019947,0.3314378298553736,0.07872398777874304,0.19098471067336784,0.3292721448512074,0.07751403760741221,0.1898384110376688,3
B0,0.4,21.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.615589166753835,0.33155070488933147,0.0785941176829882,0.1911255943316433,0.32938199805456353,0.0773835414683179,0.1899768188382676,3
B0,0.4,22.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.61033267598134,0.3316869675458764,0.0784379677699612,0.1912950646135133,0.3295145909208104,0.07722663346346263,0.19014330105830904,3
B0,0.4,23.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.604074951485247,0.33184997955052215,0.07825206601923071,0.19149693874254664,0.3296731774008579,0.077039824657504,0.19034160364502106,3
B0,0.4,24.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5966942343967685,0.3320433565770361,0.07803279044420772,0.19173521397260254,0.32986126067233684,0.07681947013246514,0.19057564710677724,3
B0,0.4,25.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.588065441304539,0.3322709645122191,0.07777642171695819,0.1920140244192584,0.3300825826811439,0.07656182362231341,0.19084947397033036,3
B0,0.4,26.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5780622145119794,0.33253690771272565,0.07747920531165116,0.19233758380935975,0.3303411035115436,0.07626309793077958,0.19116720916753696,3
B0,0.4,27.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.566559373315845,0.3328454976389784,0.07713742200535176,0.19271009552402896,0.3306409814493121,0.0759195361690767,0.19153296517410892,3
B0,0.4,28.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5534357533562613,0.3332012256976117,0.07674746739132358,0.19313568567619277,0.33098655335556043,0.07552749875443122,0.19195076430982488,3
B0,0.4,29.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5385773963740546,0.33360875870900497,0.07630595741293186,0.19361830067624164,0.33138228694181304,0.07508355919160521,0.19242444374234652,3
B0,0.4,30.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.521881023870809,0.33407277256289986,0.0758098287393111,0.19416160541802577,0.33183272271352915,0.07458460010054277,0.1929575443455567,3
B0,0.4,31.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5032576966828053,0.3345980431072522,0.07525644584501041,0.19476885326098964,0.3323424769257176,0.07402794991716716,0.19355318842681962,3
B0,0.4,32.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.4826365306311886,0.3351893114485348,0.07464372796190205,0.19544277640167718,0.3329160907625385,0.07341148047976447,0.19421399744867335,3
B0,0.4,33.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.4599683092257427,0.33585127283035693,0.07397025587670125,0.19618543371265088,0.3335580193637182,0.07273368459181391,0.1949419215777964,3
B0,0.4,34.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.43522881146236,0.33658841000495127,0.07323533383524786,0.19699814195358878,0.3342725672010148,0.07199378734172533,0.19573811929096926,3
B0,0.4,35.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.4084216598445685,0.3374048660805927,0.07243905616076797,0.19788137568512815,0.3350638202305303,0.07119186577151083,0.19660293221664404,3
B0,0.4,36.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.3795804943447525,0.338304897967162,0.07158225891468473,0.198834765820562,0.33593584833496576,0.07032863573072581,0.19753594609360273,3
B0,0.4,37.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.3487702946518674,0.3392924746258871,0.07066694443802361,0.1998571577393694,0.3368922536991386,0.06940593899338154,0.19853573695316162,3
B0,0.4,38.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.316087706763349,0.3403699695609503,0.06969642931011505,0.20094610816926897,0.3379355168437512,0.06842724187965629,0.19959938057408644,3
B0,0.4,39.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.281660279815229,0.34153863401485923,0.06867485192617241,0.20209741678795276,0.33906680411276613,0.06739633842224087,0.20072261326526722,3
B0,0.4,40.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.245644581853398,0.3428005351508235,0.06760638692105635,0.20330686743809434,0.3402883668193159,0.06631702597567753,0.20190117803889046,3
B0,0.4,41.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.2082232338281496,0.3441569794297526,0.06649704090715944,0.20456962984670396,0.3416014915747076,0.06519454754433031,0.2031290825720604,3
B0,0.4,42.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.169600972731533,0.3456098230875995,0.0653540309237868,0.20588051053361273,0.34300392461977147,0.06403400431533568,0.20439892463649073,3
B0,0.4,43.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.129999920145912,0.34716539354621073,0.0641846383442142,0.2072334440769186,0.3444872329270325,0.06284261180410956,0.20570420462894737,3
B0,0.4,44.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.0896542846145043,0.34881331990758296,0.0629887712253393,0.20861225267381722,0.34605222041543326,0.0616336856261653,0.2070439357606366,3
B0,0.4,45.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.048804759741406,0.35053731357707624,0.06177514391298855,0.21001068172331935,0.3477146833406026,0.06041193855507306,0.20840698982447564,3
B0,0.4,46.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.0076928916394743,0.3523430242651518,0.06055607255652756,0.21142706923993687,0.3494602283258919,0.0591777296972131,0.2097775288160765,3
B0,0.4,47.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.9665556788523155,0.3542309273515803,0.059339368788926386,0.2128535525436948,0.351276763442611,0.05793975884847887,0.21114961448205935,3
B0,0.4,48.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.9256206374370488,0.35619252250241634,0.05812966528910452,0.21427980748246295,0.3531581381551287,0.05670657311992919,0.21251748284056501,3
B0,0.4,49.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.8851015179437742,0.3582199617796439,0.05693420387267839,0.21569450148594793,0.35509370257297007,0.05548625924704473,0.21386881158728616,3
B0,0.4,50.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.8451948053745324,0.36031852034198686,0.055760959942269706,0.21709458106044632,0.35709593240269133,0.05428543339977525,0.21520788126740284,3
B0,0.4,51.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.8060770740908216,0.3624568117012428,0.054607762304146046,0.2184734388665874,0.3591359850003155,0.05310327964347699,0.21651849134799142,3
B0,0.4,52.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.7679032128545742,0.3646327856930585,0.05348285276520426,0.2198226555250765,0.36121178809389404,0.051951523644150795,0.21779175064900733,3
B0,0.4,53.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.730805485392919,0.36685037018851446,0.05239230839108837,0.22113754850389478,0.36331253127690893,0.050827694487335665,0.21903180013965787,3
B0,0.4,54.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.694893352209873,0.36908318696032827,0.05133821359457441,0.22241291622217355,0.36542922696106533,0.04973994445230615,0.22022586140583583,3
B0,0.4,55.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.6602539513494232,0.37133065189714265,0.050321306605128346,0.22364284891757785,0.36755229520766025,0.04868931066690021,0.2213752742531411,3
B0,0.4,56.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.626953119501969,0.3735787649402714,0.049352443709343705,0.22482708228095866,0.3696755755086125,0.04767828785092311,0.22247637217225935,3
B0,0.4,57.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5950368291533927,0.37581749533291886,0.0484059478672107,0.22596461617791955,0.3717893187928429,0.04670824772784984,0.22352728591868118,3
B0,0.4,58.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5645329205653005,0.3780369547012353,0.04750628836840466,0.22705288297186463,0.3738797896495431,0.04578009902740603,0.2245271005232798,3
B0,0.4,59.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5354530170456218,0.3799713536531651,0.04632717440473154,0.22801240245599788,0.37587133398089245,0.044790005268968855,0.22546305492138263,3
B0,0.4,60.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5077945259848196,0.38254910005943427,0.0456613324862665,0.22921067969135464,0.37770626900669624,0.04390466475686138,0.22613309043748153,3
B0,0.4,61.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.4815426444626452,0.38492475557237754,0.045040592516491076,0.22959333815137065,0.38023871772608214,0.043116081998388414,0.2268466930022469,3
B0,0.4,62.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.4566723051902728,0.38714924718658367,0.04442857408198942,0.23064030648589015,0.3820341572680708,0.042372414652322006,0.2275935862609522,3
B0,0.4,63.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.4331500148690428,0.3892631928152806,0.04381497874806141,0.23171026324605568,0.3837742108283148,0.04167133938350293,0.2283117702214131,3
B0,0.4,64.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.410935551852801,0.39124334636160163,0.04321556347797933,0.23250179816227598,0.3856025604012828,0.04099704096954411,0.22901397393378398,3
B0,0.4,65.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3899835027898138,0.3931454261259138,0.042554043161067104,0.2332239502187321,0.3874059681667809,0.040351618962547346,0.229677908441845,3
B0,0.4,66.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3702446284799812,0.3950312124842502,0.04198830085182503,0.23391616998394177,0.3891258769867725,0.03973453592366254,0.23026351731577313,3
B0,0.4,67.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3516670575200858,0.39688430798074875,0.04146658039194925,0.23457468135536358,0.3907678537549066,0.03914666845995152,0.2307838111334506,3
B0,0.4,68.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3341973125793163,0.3986914252256648,0.040982706281496466,0.23519744272739782,0.3923377819822141,0.038588607268440475,0.23125235623477935,3
B0,0.4,69.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3177811785932116,0.40044223991449734,0.04053364288185027,0.23578475440324054,0.3938363417270593,0.038060150754237514,0.23167420387702575,3
B0,0.4,70.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3023644250714803,0.40213512662317114,0.04011581753509955,0.2363424955621962,0.39526755778598655,0.037560795059194685,0.23205252098969514,3
B0,0.4,71.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.287893396375742,0.4037678697096004,0.03972750528255861,0.2368625870263577,0.39662431535981985,0.03708594237529726,0.23239652522814194,3
B0,0.4,72.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.274315484512708,0.40535979375947373,0.039371832212858573,0.2373590290392941,0.3979202149226913,0.036637732653219644,0.23270446321771568,3
B0,0.4,73.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.2615794989526223,0.40686746484049985,0.03903729188902804,0.23782390195658173,0.39913777250362853,0.036212347672323245,0.23297865551893426,3
B0,0.4,74.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.249635947431603,0.40832757399019054,0.038729276474076674,0.23826761799733284,0.4002957827375034,0.03581048710856562,0.233220601989184,3
B0,0.4,75.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.238437240802024,0.4097872133461698,0.038465914908212065,0.23870050771768925,0.4013322557829997,0.035408775211217776,0.2334353992922366,3
B0,0.4,76.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.2279378338936668,0.4110991976418827,0.03819391825123785,0.2390903128386239,0.40238642418231196,0.03505906722527337,0.23361259184981265,3
B0,0.4,77.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.2180943131444266,0.41240073861559956,0.03795544542980216,0.23947190128402646,0.40334954008583035,0.03471453481940509,0.23377424231785385,3
B0,0.4,78.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.2088654405298984,0.41365464139371827,0.03773767213909501,0.2398359851248872,0.40424024039203826,0.03438328648867907,0.23391103179726266,3
B0,0.4,79.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.200212162120513,0.414857857441136,0.03753988591871178,0.24018400702341414,0.405086342201849,0.03407134271134066,0.23402706719822844,3
B0,0.4,80.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1920975884593688,0.4160024115261838,0.03735715493414668,0.24051231357701913,0.40588156825027455,0.033776442190936916,0.23413219665116272,3
B0,0.4,81.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.184486952905756,0.41708130454060793,0.037183040720925986,0.24081594612150126,0.4066470891651754,0.03350132613848488,0.23423463441063716,3
B0,0.4,82.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1773475531403592,0.4180090312949247,0.03698270796897203,0.24082069523542504,0.40787732123883014,0.033461134546801365,0.23444420515374761,3
B0,0.4,83.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1706486801823321,0.41935697481383916,0.036964211232787904,0.2415417097031651,0.40771622842416333,0.03290212034664919,0.23418790637556255,3
B0,0.4,84.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1643615385246002,0.4202796236648746,0.036822531107797214,0.24178053835010796,0.40836852556653885,0.03267956992992904,0.23425962530467653,3
B0,0.4,85.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1584591603470593,0.4211937720066427,0.03670444215490505,0.24204075670624223,0.40893235051469934,0.03245155187482462,0.23429212600992874,3
B0,0.4,86.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1529163162107625,0.42209030873639714,0.0366038430250217,0.2423028899722928,0.4094496072429047,0.032227560019645295,0.23430800599589682,3
B0,0.4,87.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1477094241615673,0.4229571714555266,0.03651523207987374,0.24255885213860318,0.4098963762608629,0.03201087021941842,0.234298901175718,3
B0,0.4,88.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1428164587703737,0.42377605263754714,0.036432727420025686,0.24280301277450078,0.41033271743541433,0.031806726761955714,0.23429506170913822,3
B0,0.4,89.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1382168613004229,0.42454748021334904,0.03635349990083034,0.24302443221760456,0.4107480463246233,0.03162139842225488,0.23429099701919448,3
B0,0.4,90.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1338914519119092,0.42518874783086147,0.03622758746101738,0.2431895165541131,0.41124433778394565,0.03147263537984815,0.23432753571838563,3
B0,0.4,91.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.129822344582719,0.42612835239079105,0.03626848233214248,0.2435505575210992,0.4113587159412368,0.03120822666726566,0.23416205173566482,3
B0,0.4,92.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1259928652344557,0.4268057968194404,0.03621099543340608,0.2437467344753582,0.4116887039503595,0.031045489949557647,0.23414151954271728,3
B0,0.4,93.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1223874733988006,0.4274724054296561,0.036167596210663705,0.24394772457536634,0.411974227978712,0.030882620383330506,0.23410360703747857,3
B0,0.4,94.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1189916876351436,0.4280789277892935,0.036114998929758106,0.24412870247655014,0.4122709035054439,0.030731354390432,0.23407166520449843,3
B0,0.4,95.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.115792014811478,0.4288177467668947,0.036127816232037945,0.2443892936201559,0.41238430551704214,0.030552291142214312,0.23397200545016095,3
B0,0.4,96.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1127758832825894,0.4293346152894704,0.036070113989234986,0.24453559374829045,0.41265958407772974,0.030429814877420736,0.2339569782754527,3
B0,0.4,97.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1099315799389735,0.4299044757200795,0.03605437436416828,0.2447103802099756,0.412856755788722,0.030284705779632298,0.23389378693276963,3
B0,0.4,98.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1072481910536518,0.43067633696992436,0.03557006469432497,0.2446864988261126,0.41251050439437437,0.03044941649165236,0.23327169880231147,3
B0,0.4,99.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1047155468194843,0.4303073063790489,0.03537701399053453,0.24461145858626138,0.4129352745659273,0.02990627158004738,0.23480436052626544,3
B0,0.4,100.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.102324169444526,0.4324242395268187,0.03523376634429663,0.2445887096851127,0.4132955622208497,0.03040810079357815,0.23329464820858914,3
B0,0.5,0.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
B0,0.5,1.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992574888887,0.33102749115482083,0.07920014376491136,0.19046866019990114,0.32887267123148034,0.07799248923749912,0.18933137407007467,3
B0,0.5,2.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992444143669,0.3310274944808376,0.07920013979182257,0.19046866430300655,0.32887267441025403,0.07799248531513252,0.18933137832538996,3
B0,0.5,3.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635991554233357,0.33102751738951647,0.07920011340238807,0.19046869300616123,0.3288726964719629,0.07799245879204224,0.18933140630966216,3
B0,0.5,4.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6359882603103855,0.33102760088341315,0.07920001523918528,0.19046879900590546,0.32887277812220955,0.07799236041277478,0.18933151048005767,3
B0,0.5,5.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635979399275378,0.33102782609714104,0.07919975243234756,0.19046908406866203,0.32887299731970193,0.07799209594949412,0.18933179047915671,3
B0,0.5,6.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6359597839572513,0.33102832469599774,0.07919916989076124,0.1904697148812621,0.3288734829040553,0.07799151052367986,0.1893324105448284,3
B0,0.5,7.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6359216979149926,0.33102929308295104,0.07919803878104582,0.1904709399764675,0.32887442572273357,0.0779903740608144,0.1893336141380073,3
B0,0.5,8.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635854391668747,0.33103100424947735,0.07919603988736691,0.19047310475803347,0.3288760923116186,0.07798836545942028,0.18933574130391692,3
B0,0.5,9.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635743581794925,0.33103382161799466,0.07919274891895914,0.1904766690726211,0.3288788355784151,0.07798505867055365,0.1893392435392674,3
B0,0.5,10.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635570955213464,0.3310382113834396,0.079187622249515,0.19048222158933817,0.32888311025952793,0.07797990706174947,0.18934469949951455,3
B0,0.5,11.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6353136821995853,0.33104475531647276,0.07917998144259275,0.19049049679581592,0.3288894820127845,0.07797222931312761,0.18935283083965587,3
B0,0.5,12.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6349439432071025,0.33105416221801154,0.07916900055882842,0.1905023901784673,0.3288986413170878,0.0779611952153019,0.1893645172833329,3
B0,0.5,13.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.634428476527281,0.3310672819717593,0.07915369157347543,0.19051897174621218,0.3289114154076097,0.07794581234188802,0.18938081027873072,3
B0,0.5,14.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6337281561451378,0.3310851150378916,0.07913289258030654,0.1905415011539923,0.32892877945928845,0.07792491262753976,0.18940294747388625,3
B0,0.5,15.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.632797611893189,0.33110882753225185,0.07910525573558658,0.1905714393657284,0.32895186702823864,0.07789714219766086,0.1894323641925371,3
B0,0.5,16.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6315849071120896,0.3311397572034094,0.07906923814803617,0.19061045980406777,0.3289819811776522,0.07786095100619837,0.1894707044296052,3
B0,0.5,17.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6300312924405724,0.331179427971034,0.07902309486030121,0.19066045601295972,0.32902060525166255,0.07781458517725419,0.1895198288804359,3
B0,0.5,18.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.628071057954544,0.33122955630172557,0.07896487366097237,0.19072354887520818,0.32906940758701714,0.0777560834708713,0.18958182042140484,3
B0,0.5,19.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6256315094731675,0.33129205746535756,0.07889241420368621,0.19080208673789026,0.32913025252862077,0.07768327525245047,0.18965898590667277,3
B0,0.5,20.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.622633098186075,0.33136905378006604,0.07880335294487789,0.1908986434460226,0.32920520213397503,0.07759378523506714,0.18975385280015705,3
B0,0.5,21.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6189897354792753,0.3314628747957162,0.07869513105958466,0.19101600954564618,0.32929652025847317,0.07748504210673701,0.18986916050826605,3
B0,0.5,22.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6146093265021957,0.33157605878198076,0.07856501098096993,0.19115717768446766,0.3294066713777397,0.07735429370142036,0.19000784563320944,3
B0,0.5,23.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.609394556088785,0.3317113504778042,0.07841009917254668,0.19132531971349181,0.3295383137785533,0.07719862927822042,0.1901730216028133,3
B0,0.5,24.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.603243958515053,0.33187169179889786,0.07822737854597729,0.19152375670631608,0.32969429731435895,0.07701501618513582,0.19036794619190955,3
B0,0.5,25.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.596053297604862,0.33206020645044537,0.07801374799485011,0.19175591447398688,0.3298776472273267,0.07680033359546432,0.1905959787272555,3
B0,0.5,26.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5877172752777287,0.33228018315744445,0.07776607709271618,0.19202528016988044,0.3300915455209616,0.07655142711113141,0.19086052739221507,3
