target,xmid,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
x,8.0,75.0,4.900749719809166e-7,6.990496494133306e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.8370703050006996,0.8262686110014487,0.0,0.8373228639840807,0.8262686110014487,0.0,0.8368177967572915,-3.765067983289173e-15,NaN,-0.0001744844541530827,2
x,8.0,76.0,4.900749719809166e-7,6.287681110180258e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.8501326875681902,0.8262686110014487,0.0,0.850363397185882,0.8262686110014487,0.0,0.8499020196412754,-3.765067983289173e-15,NaN,-0.00015694201519917355,2
x,8.0,77.0,4.900749719809166e-7,5.663363484955413e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.8619069866018848,0.8262686110014487,0.0,0.8621176647139895,0.8262686110014487,0.0,0.8616963427808905,-3.765067983289173e-15,NaN,-0.00014135889892919918,2
x,8.0,78.0,4.900749719809166e-7,5.10792249145258e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.8725193192983757,0.8262686110014487,0.0,0.8727116729629478,0.8262686110014487,0.0,0.8723269938719327,-3.765067983289173e-15,NaN,-0.000127494959733724,2
x,8.0,79.0,4.900749719809166e-7,4.613018284333557e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.8820850588841213,0.8262686110014487,0.0,0.8822606787605948,0.8262686110014487,0.0,0.8819094622914048,-3.765067983289173e-15,NaN,-0.0001151420331021361,2
x,8.0,80.0,4.900749719809166e-7,4.171408405682673e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.8907092068641261,0.8262686110014487,0.0,0.890869566079566,0.8262686110014487,0.0,0.890548866874009,-3.765067983289173e-15,NaN,-0.00010411934556418128,2
x,8.0,81.0,4.900749719809166e-7,3.776792141238414e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.8984869341486695,0.8262686110014487,0.0,0.898633390313163,0.8262686110014487,0.0,0.8983404938817262,-3.765067983289173e-15,NaN,-9.426962980178917e-5,2
x,8.0,82.0,4.900749719809166e-7,3.423678508694201e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9055042207651289,0.8262686110014487,0.0,0.9056380201320344,0.8262686110014487,0.0,0.9053704345640677,-3.765067983289173e-15,NaN,-8.545582959161146e-5,2
x,8.0,83.0,4.900749719809166e-7,3.1072740591162386e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9118385435639351,0.8262686110014487,0.0,0.911960826577624,0.8262686110014487,0.0,0.9117162714709165,-3.765067983289173e-15,NaN,-7.755829931111621e-5,2
x,8.0,84.0,4.900749719809166e-7,2.8233873260867928e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9175595763263179,0.8262686110014487,0.0,0.9176713839943359,0.8262686110014487,0.0,0.917447777731228,-3.765067983289173e-15,NaN,-7.047241896489048e-5,2
x,8.0,85.0,4.900749719809166e-7,2.5683472928082956e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9227298779507338,0.8262686110014487,0.0,0.9228321586283857,0.8262686110014487,0.0,0.9226276048232105,-3.765067983289173e-15,NaN,-6.410655909978898e-5,2
x,8.0,86.0,4.900749719809166e-7,2.338933687450888e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9274055527446156,0.8262686110014487,0.0,0.9274991690362641,0.8262686110014487,0.0,0.9273119427462577,-3.765067983289173e-15,NaN,-5.838034096708324e-5,2
x,8.0,87.0,4.900749719809166e-7,2.132317279410382e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9316368729560094,0.8262686110014487,0.0,0.9317226085258256,0.8262686110014487,0.0,0.9315511426405867,-3.765067983289173e-15,NaN,-5.3223146298230205e-5,2
x,8.0,88.0,4.900749719809166e-7,1.946008648266898e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9354688580741826,0.8262686110014487,0.0,0.9355474242258238,0.8262686110014487,0.0,0.9353902963168557,-3.765067983289173e-15,NaN,-4.857283856817725e-5,2
x,8.0,89.0,4.900749719809166e-7,1.77781414470092e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9389418085327281,0.8262686110014487,0.0,0.9390138504671188,0.8262686110014487,0.0,0.9388697702794894,-3.765067983289173e-15,NaN,-4.4374663768985664e-5,2
x,8.0,90.0,4.900749719809166e-7,1.62579796780865e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9420917935969824,0.8262686110014487,0.0,0.9421578962939897,0.8262686110014487,0.0,0.9420256939888381,-3.765067983289173e-15,NaN,-4.058030384948021e-5,2
x,8.0,91.0,4.900749719809166e-7,1.4882494537556322e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9449510946485167,0.8262686110014487,0.0,0.9450117883449087,0.8262686110014487,0.0,0.944890403548294,-3.765067983289173e-15,NaN,-3.714706023437193e-5,2
x,8.0,92.0,4.900749719809166e-7,1.3636548126809636e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9475486060002974,0.8262686110014487,0.0,0.9476043712553123,0.8262686110014487,0.0,0.9474928429309435,-3.765067983289173e-15,NaN,-3.403714836834398e-5,2
x,8.0,93.0,4.900749719809166e-7,1.2506726692312395e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9499101959190109,0.8262686110014487,0.0,0.9499614682721069,0.8262686110014487,0.0,0.9498589254089851,-3.765067983289173e-15,NaN,-3.121708720400431e-5,2
x,8.0,94.0,4.900749719809166e-7,1.1481128611558441e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9520590308118881,0.8262686110014487,0.0,0.9521062050461739,0.8262686110014487,0.0,0.9520118581343048,-3.765067983289173e-15,NaN,-2.865717000861599e-5,2
x,8.0,95.0,4.900749719809166e-7,1.0549180333789783e-12,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9540158656300753,0.8262686110014487,0.0,0.9540592996606574,0.8262686110014487,0.0,0.9539724329164314,-3.765067983289173e-15,NaN,-2.6331004948300615e-5,2
x,8.0,96.0,4.900749719809166e-7,9.70147634620594e-13,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9557993035131795,0.8262686110014487,0.0,0.9558393219231323,0.8262686110014487,0.0,0.9557592862190999,-3.765067983289173e-15,NaN,-2.4215115638956314e-5,2
x,8.0,97.0,4.900749719809166e-7,8.929639822191028e-13,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9574260275866779,0.8262686110014487,0.0,0.9574629248350593,0.8262686110014487,0.0,0.9573891312852848,-3.765067983289173e-15,NaN,-2.2288593321946452e-5,2
x,8.0,98.0,4.900749719809166e-7,8.226201101662196e-13,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9589110076643935,0.8262686110014487,0.0,0.9589450509913314,0.8262686110014487,0.0,0.9588769651423689,-3.765067983289173e-15,NaN,-2.053279355033306e-5,2
x,8.0,99.0,4.900749719809166e-7,7.584491570261567e-13,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9602676844155231,0.8262686110014487,0.0,0.960299116469071,0.8262686110014487,0.0,0.9602362530471763,-3.765067983289173e-15,NaN,-1.89310713017136e-5,2
x,8.0,100.0,4.900749719809166e-7,6.998550856400376e-13,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.9615081333557975,0.8262686110014487,0.0,0.9615371745645191,0.8262686110014487,0.0,0.9614790927312479,-3.765067983289173e-15,NaN,-1.7468549347466326e-5,2
x,8.0,0.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
x,8.0,1.0,4.900749719809166e-7,2.733815926814337e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350598535,0.07860354073373688,0.18988588268618412,0.32996235350598396,0.07860354073373696,0.18988588268618456,0.32996235350598396,0.07860354073373696,0.18988588268618456,-4.209026558829849e-15,-1.0601204192761841e-15,-2.340471512129734e-15,3
x,8.0,2.0,4.900749719809166e-7,2.7338159222456716e-7,1.1107426755788226e-5,2.635992579106475,0.32996235453177813,0.07860354059846017,0.18988588349762864,0.3299623545317783,0.07860354059846013,0.18988588349762803,0.3299623545317783,0.07860354059846013,0.18988588349762803,-5.050831854893704e-16,-5.300602105503257e-16,-3.2181483154261832e-15,3
x,8.0,3.0,4.900749719809166e-7,2.733815809283177e-7,1.1107426755788226e-5,2.635992579106475,0.32996237989504185,0.07860353725367586,0.18988590356096327,0.32996237989504335,0.07860353725367561,0.18988590356096333,0.32996237989504335,0.07860353725367561,0.18988590356096333,-4.545748319985644e-15,-3.180361398634572e-15,-2.9255890685425465e-16,3
x,8.0,4.0,4.900749719809166e-7,2.733814752667758e-7,1.1107426755788226e-5,2.635992579106475,0.3299626171349686,0.07860350596761878,0.18988609122701644,0.32996261713497,0.07860350596761909,0.1898860912270158,0.32996261713497,0.07860350596761909,0.1898860912270158,-4.209023195959831e-15,-3.88710992327012e-15,-3.3644241037314336e-15,3
x,8.0,5.0,4.900749719809166e-7,2.733808928281397e-7,1.1107426755788226e-5,2.635992579106475,0.3299639248728655,0.0786033335093525,0.18988712569833882,0.32996392487286447,0.07860333350935225,0.18988712569833802,0.32996392487286447,0.07860333350935225,0.18988712569833802,-3.1988449509758147e-15,-3.1803696423126993e-15,-4.242076846671919e-15,3
x,8.0,6.0,4.900749719809166e-7,2.73378583459879e-7,1.1107426755788226e-5,2.635992579106475,0.3299691100362583,0.07860264971281354,0.18989122735577868,0.32996911003625723,0.078602649712814,0.18989122735577835,0.32996911003625695,0.07860264971281343,0.1898912273557778,-3.622541845838966e-15,-3.3764982333354635e-15,-3.4473348815497652e-15,3
x,8.0,7.0,4.900749719809166e-7,2.733712646622176e-7,1.1107426755788226e-5,2.635992579106475,0.3299855425777125,0.07860048264256576,0.18990422602792395,0.32998554257771284,0.07860048264256596,0.18990422602792417,0.3299855425777124,0.07860048264256538,0.18990422602792367,-6.821780065384689e-16,-2.843351038497711e-15,-1.17496687384963e-15,3
x,8.0,8.0,4.900749719809166e-7,2.7335153736384513e-7,1.1107426755788226e-5,2.635992579106475,0.33002983410435116,0.07859464147612867,0.1899392614502223,0.3300298341043502,0.07859464147612868,0.18993926145022244,0.3300298341043502,0.07859464147612868,0.18993926145022244,-2.8615528438543125e-15,-1.7670674275453222e-16,-7.31191802430308e-16,3
x,8.0,9.0,4.900749719809166e-7,2.7330449048264004e-7,1.1107426755788226e-5,2.635992579106475,0.3301354560957038,0.0785807112026191,0.19002280682809433,0.33013545609570377,0.07858071120261909,0.19002280682809344,0.33013545609570377,0.07858071120261909,0.19002280682809344,-1.6827278423776294e-16,-1.767380681678542e-16,-4.6775700917277056e-15,3
x,8.0,10.0,4.900749719809166e-7,2.732025466622447e-7,1.1107426755788226e-5,2.635992579106475,0.3303642890431646,0.07855052679535822,0.19020379286452166,0.3303642890431644,0.07855052679535869,0.19020379286452138,0.330364289043164,0.07855052679535812,0.1902037928645208,-1.3777527224041253e-15,-3.653981281748135e-15,-3.2618506236860025e-15,3
x,8.0,11.0,4.900749719809166e-7,2.729980788770934e-7,1.1107426755788226e-5,2.635992579106475,0.33082311411992327,0.07848998822999204,0.1905666103570685,0.3308231141199239,0.07848998822999198,0.19056661035706865,0.3308231141199239,0.07848998822999198,0.19056661035706865,-1.847153085801585e-15,-7.077694063355763e-16,-7.287847051057029e-16,3
x,8.0,12.0,4.900749719809166e-7,2.7261338777294844e-7,1.1107426755788226e-5,2.635992579106475,0.33168584287044633,0.0783760966892591,0.19124855822435238,0.33168584287044633,0.07837609668925924,0.1912485582243531,0.33168584287044633,0.07837609668925924,0.1912485582243531,-0.0,-1.7719947381750945e-15,-3.7761673476229275e-15,3
x,8.0,13.0,4.900749719809166e-7,2.719278736526646e-7,1.1107426755788226e-5,2.635992579106475,0.3332215440418106,0.07817316725816428,0.19246162807271425,0.3332215440418115,0.07817316725816432,0.19246162807271533,0.3332215440418115,0.07817316725816432,0.19246162807271533,-2.6674295640792014e-15,-5.329783957969221e-16,-5.6285497120541184e-15,3
x,8.0,14.0,4.900749719809166e-7,2.7076284721752487e-7,1.1107426755788226e-5,2.635992579106475,0.3358265718256918,0.0778283597079081,0.19451693973339906,0.3358265718256927,0.07782835970790829,0.1945169397333999,0.33582657182569225,0.07782835970790772,0.19451693973339945,-2.053188831033946e-15,-2.8126427364493937e-15,-3.322238599701449e-15,3
x,8.0,15.0,4.900749719809166e-7,2.6886568167529797e-7,1.1107426755788226e-5,2.635992579106475,0.340055604867677,0.07726705174518027,0.19784705694280733,0.3400556048676774,0.07726705174518027,0.19784705694280785,0.3400556048676774,0.07726705174518027,0.19784705694280785,-1.143547352384068e-15,-0.0,-2.6674731769925918e-15,3
x,8.0,16.0,4.900749719809166e-7,2.65897250445566e-7,1.1107426755788226e-5,2.635992579106475,0.3466404737738471,0.07638925774995116,0.2030163145140233,0.34664047377384927,0.0763892577499513,0.203016314514023,0.3466404737738489,0.07638925774995073,0.20301631451402247,-5.688621719802192e-15,-3.3618763551000394e-15,-2.9965739151226243e-15,3
x,8.0,17.0,4.900749719809166e-7,2.614299752408638e-7,1.1107426755788226e-5,2.635992579106475,0.3564774907017064,0.07506931103246234,0.21070265620140566,0.35647749070170526,0.07506931103246213,0.2107026562014058,0.35647749070170526,0.07506931103246213,0.2107026562014058,-3.2726023108302808e-15,-2.7750760401679844e-15,-6.591375421452472e-16,3
x,8.0,18.0,4.900749719809166e-7,2.549677185845304e-7,1.1107426755788226e-5,2.635992579106475,0.37055656266013637,0.07316217846778827,0.22162949943921012,0.3705565626601348,0.0731621784677882,0.2216294994392103,0.3705565626601348,0.0731621784677882,0.2216294994392103,-4.197682359941952e-15,-9.491381601848851e-16,-7.519686573320786e-16,3
x,8.0,19.0,4.900749719809166e-7,2.460008430746874e-7,1.1107426755788226e-5,2.635992579106475,0.3898066552453229,0.07052032643340635,0.23643040365428147,0.3898066552453221,0.07052032643340611,0.23643040365428042,0.3898066552453221,0.07052032643340611,0.23643040365428042,-1.9951926493664487e-15,-3.3479631267372444e-15,-4.464330385474156e-15,3
x,8.0,20.0,4.900749719809166e-7,2.3410524933496042e-7,1.1107426755788226e-5,2.635992579106475,0.4148545318809912,0.06702354654658291,0.25545295563953363,0.41485453188099236,0.06702354654658274,0.2554529556395332,0.41485453188099236,0.06702354654658274,0.2554529556395332,-2.812091878422695e-15,-2.486565478934363e-15,-1.739743029670565e-15,3
x,8.0,21.0,4.900749719809166e-7,2.1907754980379719e-7,1.1107426755788226e-5,2.635992579106475,0.4457442102046364,0.06261896204881053,0.27855332010619677,0.445744210204635,0.06261896204881026,0.2785533201061959,0.445744210204635,0.06261896204881026,0.2785533201061959,-3.1157338166728028e-15,-4.21399285675232e-15,-3.1909330595175767e-15,3
x,8.0,22.0,4.900749719809166e-7,2.0106991084411267e-7,1.1107426755788226e-5,2.635992579106475,0.48172580234580287,0.05735983377574162,0.30497677982598737,0.4817258023457996,0.05735983377574144,0.30497677982598714,0.4817258023457996,0.05735983377574144,0.30497677982598714,-6.803903619104946e-15,-3.147614425062132e-15,-7.286169446018148e-16,3
x,8.0,23.0,4.900749719809166e-7,1.806622938269242e-7,1.1107426755788226e-5,2.635992579106475,0.5212436944610175,0.05142451585833006,0.3334162529690349,0.5212436944610164,0.051424515858330425,0.33341625296903604,0.5212436944610163,0.05142451585832971,0.33341625296903477,-2.2576309450875133e-15,-4.600268763677128e-15,-2.37883318837754e-15,3
x,8.0,24.0,4.900749719809166e-7,1.5881448105698844e-7,1.1107426755788226e-5,2.635992579106475,0.5621866095866224,0.045099259028506,0.3622632090453055,0.5621866095866237,0.04509925902850644,0.3622632090453059,0.5621866095866234,0.04509925902850573,0.36226320904530424,-2.098281464356934e-15,-5.768136588573887e-15,-2.3003674055474825e-15,3
x,8.0,25.0,4.900749719809166e-7,1.3669079634161267e-7,1.1107426755788226e-5,2.635992579106475,0.6023256648835775,0.03872440243964,0.3899559396036136,0.6023256648835759,0.03872440243964032,0.38995593960361535,0.6023256648835755,0.03872440243963967,0.38995593960361363,-3.0399774308111938e-15,-5.8318291028252494e-15,-2.9641477850358268e-15,3
x,8.0,26.0,4.900749719809166e-7,1.154205711826085e-7,1.1107426755788226e-5,2.635992579106475,0.6397603540756365,0.03262398530104585,0.415277325840535,0.6397603540756402,0.03262398530104611,0.4152773258405369,0.6397603540756402,0.032623985301045516,0.415277325840535,-5.904697309370442e-15,-6.506216338391028e-15,-3.0787194023419298e-15,3
x,8.0,27.0,4.900749719809166e-7,9.589206768277748e-8,1.1107426755788226e-5,2.635992579106475,0.6732029500257659,0.027047554904646928,0.4374995946205644,0.6732029500257637,0.02704755490464724,0.43749959462056714,0.6732029500257632,0.027047554904646616,0.43749959462056504,-3.6290446914143024e-15,-7.88384616628599e-15,-4.179192184332448e-15,3
x,8.0,28.0,4.900749719809166e-7,7.864916249620208e-8,1.1107426755788226e-5,2.635992579106475,0.7020403399790694,0.02214312272604536,0.45636860189093775,0.7020403399790679,0.02214312272604568,0.4563686018909384,0.7020403399790676,0.022143122726045097,0.45636860189093614,-2.443654795317677e-15,-9.157142736505553e-15,-2.3240093317037342e-15,3
x,8.0,29.0,4.900749719809166e-7,6.389786862316908e-8,1.1107426755788226e-5,2.635992579106475,0.7262239456797956,0.01796169944256681,0.4719886151508632,0.7262239456797932,0.01796169944256711,0.4719886151508648,0.7262239456797929,0.01796169944256652,0.47198861515086216,-3.616019119393814e-15,-1.1695612376289873e-14,-2.339307792615399e-15,3
x,8.0,30.0,4.900749719809166e-7,5.158321405183499e-8,1.1107426755788226e-5,2.635992579106475,0.7460845248127017,0.014481031539438695,0.4846803079532536,0.7460845248127015,0.01448103153943896,0.4846803079532538,0.746084524812701,0.014481031539438383,0.48468030795325084,-6.565928422747804e-16,-1.3961657593347722e-14,-3.678353594822331e-15,3
x,8.0,31.0,4.900749719809166e-7,4.148741400625168e-8,1.1107426755788226e-5,2.635992579106475,0.762151918344339,0.01163431357774525,0.4948597719776136,0.7621519183443425,0.011634313577745494,0.49485977197761366,0.7621519183443423,0.011634313577744951,0.4948597719776106,-4.368984867709632e-15,-1.6064998399077792e-14,-3.94964520899659e-15,3
x,8.0,32.0,4.900749719809166e-7,3.3315818711046447e-8,1.1107426755788226e-5,2.635992579106475,0.7750194877506618,0.00933463856348179,0.5029558998053147,0.7750194877506623,0.0093346385634818,0.5029558998053147,0.7750194877506623,0.0093346385634818,0.5029558998053147,-7.167924581362295e-16,-1.115860271296892e-15,-0.0,3
x,8.0,33.0,4.900749719809166e-7,2.6757417560594274e-8,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,34.0,4.900749719809166e-7,2.1520383992269256e-8,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,35.0,4.900749719809166e-7,1.7348869865690032e-8,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,36.0,4.900749719809166e-7,1.4027895030273698e-8,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,37.0,4.900749719809166e-7,1.1381706430391277e-8,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,38.0,4.900749719809166e-7,9.269155114303508e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,39.0,4.900749719809166e-7,7.578160475350104e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,40.0,4.900749719809166e-7,6.2203328095760464e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,41.0,4.900749719809166e-7,5.126224676924192e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,42.0,4.900749719809166e-7,4.241352630168176e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,43.0,4.900749719809166e-7,3.522968232399857e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,44.0,4.900749719809166e-7,2.937488503153748e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,45.0,4.900749719809166e-7,2.4584762761952553e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,46.0,4.900749719809166e-7,2.065064717682987e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,47.0,4.900749719809166e-7,1.7407335559216956e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,48.0,4.900749719809166e-7,1.4723603855753761e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,49.0,4.900749719809166e-7,1.2494854801471283e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
x,8.0,50.0,4.900749719809166e-7,1.0637416057713049e-9,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,6.479696241378908e-11,0.8262686110014487,0.0,6.781710699313123e-11,0.8262686110014487,0.0,6.186775426161202e-11,-3.765067983289173e-15,NaN,-0.02654937473917807,2
x,8.0,51.0,4.900749719809166e-7,9.084110816580948e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,1.9850408329974058e-9,0.8262686110014487,0.0,2.0638784182004025e-9,0.8262686110014487,0.0,1.908234958353826e-9,-3.765067983289173e-15,NaN,-0.02267299276146427,2
x,8.0,52.0,4.900749719809166e-7,7.780809214588511e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,3.505773092076561e-8,0.8262686110014487,0.0,3.6248113580973765e-8,0.8262686110014487,0.0,3.3893673528037643e-8,-3.765067983289173e-15,NaN,-0.019420353446972793,2
x,8.0,53.0,4.900749719809166e-7,6.683736229175417e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,3.9307891158035954e-7,0.8262686110014487,0.0,4.04526119405962e-7,0.8262686110014487,0.0,3.818495080321953e-7,-3.765067983289173e-15,NaN,-0.0166823009704053,2
x,8.0,54.0,4.900749719809166e-7,5.757363893184194e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,3.025863055561689e-6,0.8262686110014487,0.0,3.101668522243223e-6,0.8262686110014487,0.0,2.9513016763875216e-6,-3.765067983289173e-15,NaN,-0.01437022086430904,2
x,8.0,55.0,4.900749719809166e-7,4.97275577629896e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,1.704425727422977e-5,0.8262686110014487,0.0,1.7412654974233627e-5,0.8262686110014487,0.0,1.668108752157386e-5,-3.765067983289173e-15,NaN,-0.012411925729503278,2
x,8.0,56.0,4.900749719809166e-7,4.3062623987199214e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,7.401055212306191e-5,0.8262686110014487,0.0,7.539450931408054e-5,0.8262686110014487,0.0,7.26436187449567e-5,-3.765067983289173e-15,NaN,-0.01074840935070282,2
x,8.0,57.0,4.900749719809166e-7,3.7384897110414066e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0002585544523036441,0.8262686110014487,0.0,0.0002627484137870791,0.8262686110014487,0.0,0.00025440531466337617,-3.765067983289173e-15,NaN,-0.009331278082797424,2
x,8.0,58.0,4.900749719809166e-7,3.253480693160532e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0007526981432006359,0.8262686110014487,0.0,0.0007633161776889029,0.8262686110014487,0.0,0.0007421789375847073,-3.765067983289173e-15,NaN,-0.008120711697782697,2
x,8.0,59.0,4.900749719809166e-7,2.838063811978796e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.0018797611424393346,0.8262686110014487,0.0,0.0019028786893249626,0.8262686110014487,0.0,0.0018568314038957781,-3.765067983289173e-15,NaN,-0.007083839263428785,2
x,8.0,60.0,4.900749719809166e-7,2.481332544661601e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.004125085179161171,0.8262686110014487,0.0,0.004169416740433442,0.8262686110014487,0.0,0.004081068662308599,-3.765067983289173e-15,NaN,-0.006193441310375071,2
x,8.0,61.0,4.900749719809166e-7,2.1742281930817887e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.008114823087676,0.8262686110014487,0.0,0.008191204605794438,0.8262686110014487,0.0,0.008038917407429007,-3.765067983289173e-15,NaN,-0.005426909309245712,2
x,8.0,62.0,4.900749719809166e-7,1.9092043719947014e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.014549951775536028,0.8262686110014487,0.0,0.014670165252955608,0.8262686110014487,0.0,0.014430396162967173,-3.765067983289173e-15,NaN,-0.004765408703582537,2
x,8.0,63.0,4.900749719809166e-7,1.679956292760478e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.024110872959602275,0.8262686110014487,0.0,0.02428610252924498,0.8262686110014487,0.0,0.02393648746223403,-3.765067983289173e-15,NaN,-0.0041932034905816234,2
x,8.0,64.0,4.900749719809166e-7,1.4812016225149907e-10,1.1107426755788226e-5,2.635992579106475,0.8262686110014456,0.0,0.037358327917822065,0.8262686110014487,0.0,0.03759764534225823,0.8262686110014487,0.0,0.03712002717943252,-3.765067983289173e-15,NaN,-0.003697109423684958,2
