target,slope,dose,K,r,x_2,y_21,B0_21,maxB1,maxB2,maxB3,minB1,minB2,minB3,sp_survival
r,0.25,50.0,0.8262686110014499,2.450374859904583e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923920286904265,0.054676315037999225,0.0,0.07795246762304037,0.05370884953519523,0.0,2
r,0.25,51.0,0.8262686110014499,2.4443093897819694e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923952333808718,0.054541821111915655,0.0,0.07795211806759042,0.05357507737162303,0.0,2
r,0.25,52.0,0.8262686110014499,2.438361774963493e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923983882139449,0.05440994013270208,0.0,0.07795177494383256,0.05344390541400302,0.0,2
r,0.25,53.0,0.8262686110014499,2.432527592061121e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924014925148394,0.054280574379826814,0.0,0.07795143706123923,0.05331523525520412,0.0,2
r,0.25,54.0,0.8262686110014499,2.4268026620290675e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924045499633395,0.05415363086759064,0.0,0.07795110468453932,0.05318897544922128,0.0,2
r,0.25,55.0,0.8262686110014499,2.421183032473779e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924075557867104,0.054029021530219844,0.0,0.07795077830159526,0.05306503876251923,0.0,2
r,0.25,56.0,0.8262686110014499,2.415664961538196e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924105237550197,0.053906664291517546,0.0,0.07795045689835449,0.05294334270985407,0.0,2
r,0.25,57.0,0.8262686110014499,2.410244903194933e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924134158660823,0.05378648034511299,0.0,0.07795014664732179,0.052823809262379194,0.0,2
r,0.25,58.0,0.8262686110014499,2.404919493802981e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924163212441383,0.053668394178884735,0.0,0.07794982873743271,0.052706362788840354,0.0,2
r,0.25,59.0,0.8262686110014499,2.399685539799721e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924191509528822,0.05355233546004759,0.0,0.0779495218973469,0.05259093433241285,0.0,2
r,0.25,60.0,0.8262686110014499,2.394540006415014e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924219357205407,0.053438236745561224,0.0,0.07794921868064394,0.05247745630126297,0.0,2
r,0.25,61.0,0.8262686110014499,2.3894800073070775e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924246755413006,0.053326034060662185,0.0,0.07794891922624268,0.052365864416997386,0.0,2
r,0.25,62.0,0.8262686110014499,2.384502795031174e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924273774289047,0.053215666583051956,0.0,0.07794862362077414,0.052256098297869036,0.0,2
r,0.25,63.0,0.8262686110014499,2.3796057522620054e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924300358926135,0.05310707606897287,0.0,0.07794833191443552,0.05214810096359271,0.0,2
r,0.25,64.0,0.8262686110014499,2.3747863836993498e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792432668517654,0.05300020754866709,0.0,0.07794804320376292,0.05204181636444186,0.0,2
r,0.25,65.0,0.8262686110014499,2.3700423085940308e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924352660221404,0.052895008645352605,0.0,0.0779477580770211,0.051937192051988185,0.0,2
r,0.25,66.0,0.8262686110014499,2.3653712538379905e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924378236838125,0.052791428819351546,0.0,0.07794747735029603,0.05183417848690794,0.0,2
r,0.25,67.0,0.8262686110014499,2.360771047568101e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924403462792386,0.0526894194311723,0.0,0.07794720016727856,0.05173272809130509,0.0,2
r,0.25,68.0,0.8262686110014499,2.356239613238494e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924428185967608,0.052588934010095914,0.0,0.07794692677666414,0.05163279481406053,0.0,2
r,0.25,69.0,0.8262686110014499,2.3517749641208064e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924452880628971,0.05248993032478899,0.0,0.07794665752474236,0.051534335154666884,0.0,2
r,0.25,70.0,0.8262686110014499,2.3473751981957619e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924477114063501,0.05239236447912938,0.0,0.07794639233948483,0.0514373073609143,0.0,2
r,0.25,71.0,0.8262686110014499,2.3430384934031157e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924501082775898,0.05229619636362529,0.0,0.07794612816648583,0.05134166920464158,0.0,2
r,0.25,72.0,0.8262686110014499,2.3387631032201965e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924524767330864,0.05220138779647732,0.0,0.07794586880101571,0.05124738454359942,0.0,2
r,0.25,73.0,0.8262686110014499,2.3345473525421106e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924548156762613,0.05210790100353133,0.0,0.07794561253647961,0.05115441559194604,0.0,2
r,0.25,74.0,0.8262686110014499,2.3303896338392337e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924571243311405,0.05201570118865889,0.0,0.07794535934763236,0.05106272705474291,0.0,2
r,0.25,75.0,0.8262686110014499,2.3262884035698684e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924594054108004,0.051924753978155526,0.0,0.0779451093589307,0.050972284267311874,0.0,2
r,0.25,76.0,0.8262686110014499,2.3222421788279917e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924616593134247,0.0518350260500987,0.0,0.07794486248323791,0.05088305509033329,0.0,2
r,0.25,77.0,0.8262686110014499,2.3182495342078295e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924638841965695,0.05174648600875202,0.0,0.07794461778720337,0.05079500789936639,0.0,2
r,0.25,78.0,0.8262686110014499,2.3143090988686294e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924660834213974,0.051659103186077276,0.0,0.07794437522396098,0.05070811248309212,0.0,2
r,0.25,79.0,0.8262686110014499,2.310419553784483e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924682547224204,0.05157284882155755,0.0,0.07794413556711946,0.0506223397404848,0.0,2
r,0.25,80.0,0.8262686110014499,2.306579629165351e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924704020743524,0.05148769412650396,0.0,0.07794389837873959,0.05053766146806184,0.0,2
r,0.25,81.0,0.8262686110014499,2.3027881020366713e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924725400405433,0.05140361254981131,0.0,0.07794366392302558,0.05045405009151493,0.0,2
r,0.25,82.0,0.8262686110014499,2.2990437939659553e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924746664392388,0.05132057761890474,0.0,0.07794343205215097,0.05037148017578035,0.0,2
r,0.25,83.0,0.8262686110014499,2.2953455689258125e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924767812045902,0.051238564337184794,0.0,0.07794320263362457,0.050289926969703254,0.0,2
r,0.25,84.0,0.8262686110014499,2.2916923312836647e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924788727800017,0.05115754831978335,0.0,0.0779429758708365,0.05020936596650559,0.0,2
r,0.25,85.0,0.8262686110014499,2.288083023909256e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924809416589775,0.051077506140692126,0.0,0.07794275157291944,0.05012977426342608,0.0,2
r,0.25,86.0,0.8262686110014499,2.284516626391748e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924829884291879,0.05099841553449898,0.0,0.0779425295655434,0.050051129074671734,0.0,2
r,0.25,87.0,0.8262686110014499,2.280992153358892e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924849971252959,0.05092025494229614,0.0,0.0779423099402003,0.04997340877909511,0.0,2
r,0.25,88.0,0.8262686110014499,2.2775086528913178e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924870150769754,0.05084300501817171,0.0,0.07794209282808323,0.04989659241109595,0.0,2
r,0.25,89.0,0.8262686110014499,2.2740652050255635e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924889974725477,0.05076664283022517,0.0,0.07794187769769402,0.04982065955774138,0.0,2
r,0.25,90.0,0.8262686110014499,2.270660920339942e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924909573715563,0.05069114892831491,0.0,0.07794166488486262,0.04974559078114579,0.0,2
r,0.25,91.0,0.8262686110014499,2.2672949386178075e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924928972674777,0.0506165040791941,0.0,0.0779414543114723,0.049671366928936,0.0,2
r,0.25,92.0,0.8262686110014499,2.2639664275831827e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924948199502353,0.050542689681749686,0.0,0.07794124570272615,0.04959796928628474,0.0,2
r,0.25,93.0,0.8262686110014499,2.2606745817041043e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924967148377053,0.050469686213718286,0.0,0.07794105233439824,0.04952538077604864,0.0,2
r,0.25,94.0,0.8262686110014499,2.257418621059369e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924986066399699,0.05039748249971052,0.0,0.07794083271655014,0.04945358401863562,0.0,2
r,0.25,95.0,0.8262686110014499,2.254197790264693e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925004719349453,0.05032605540009308,0.0,0.07794062902034003,0.04938256188229248,0.0,2
r,0.25,96.0,0.8262686110014499,2.2510113574545904e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925023203931282,0.05025539086506006,0.0,0.07794042730393586,0.04931229848681612,0.0,2
r,0.25,97.0,0.8262686110014499,2.2478586133165227e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792504148033324,0.05018547327992168,0.0,0.07794022745691412,0.0492427780946163,0.0,2
r,0.25,98.0,0.8262686110014499,2.2447388701741422e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925059592083993,0.050116287224748056,0.0,0.0779400295349806,0.04917398594226544,0.0,2
r,0.25,99.0,0.8262686110014499,2.2416514611166586e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925077533212489,0.05004781811080725,0.0,0.07793983344989423,0.04910590679007943,0.0,2
r,0.25,100.0,0.8262686110014499,2.2385957391715654e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925095297375304,0.0499800513841301,0.0,0.07793963937297228,0.04903852641110188,0.0,2
r,0.5,0.0,0.8262686110014499,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.33102749092027745,0.07920014385845774,0.19046866001394258,0.32887267108176804,0.07799248937520874,0.1893313740349052,3
r,0.5,1.0,0.8262686110014499,4.2935500488307543e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.24368589767862336,0.07932033013098261,0.12816170566918328,0.24143878684361467,0.07788373405534223,0.12711548940751077,3
r,0.5,2.0,0.8262686110014499,4.083958099840972e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.20544857121702365,0.07935453461566266,0.09967504450664144,0.20325434244995694,0.07785146850199832,0.09874960317453016,3
r,0.5,3.0,0.8262686110014499,3.93650649228421e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.17515198998645473,0.07936064294776635,0.07655894138706816,0.17307779693816594,0.07784687964147792,0.07578009272807447,3
r,0.5,4.0,0.8262686110014499,3.8202264955425135e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.14890357149570316,0.07934295660366628,0.056130893191733706,0.1469984854541384,0.07786608111449465,0.055520319553002344,3
r,0.5,5.0,0.8262686110014499,3.7233295378958544e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.12519350254484346,0.07929804790966326,0.037354936859546425,0.12350746340367874,0.07791217924832675,0.03693121034032368,3
r,0.5,6.0,0.8262686110014499,3.639863883899413e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.10324824044303066,0.07922145302685923,0.01970308895925877,0.10183021586315158,0.07798945094719421,0.01947709289816747,3
r,0.5,7.0,0.8262686110014499,3.5663454428182984e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.08262765719040667,0.07912456731626084,0.0028664189469367793,0.08148499188465647,0.0780871889411665,0.00283359279333626,3
r,0.5,8.0,0.8262686110014499,3.5005355141494043e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07919153722838951,0.07795215984255228,0.0,0.07800415873367296,0.0768805478827427,0.0,2
r,0.5,9.0,0.8262686110014499,3.4408996389562016e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07919297080129527,0.0766307016133729,0.0,0.07800278931394224,0.07556458229577506,0.0,2
r,0.5,10.0,0.8262686110014499,3.386334771209872e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07919594888291825,0.07542169256293423,0.0,0.07799936321476625,0.07435996748531637,0.0,2
r,0.5,11.0,0.8262686110014499,3.3360183945318573e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07919793706083779,0.07430673092848178,0.0,0.07799719495986918,0.07324946472333194,0.0,2
r,0.5,12.0,0.8262686110014499,3.289319060112038e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0791998109185855,0.07327189133441277,0.0,0.0779951543118188,0.07221882136772081,0.0,2
r,0.5,13.0,0.8262686110014499,3.245740371020317e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792015969197221,0.07230617765357267,0.0,0.07799322070515416,0.07125706512981012,0.0,2
r,0.5,14.0,0.8262686110014499,3.2048843340725843e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07920329067462831,0.07140078316224863,0.0,0.07799138836387115,0.07035541793057148,0.0,2
r,0.5,15.0,0.8262686110014499,3.166426499403662e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07920490124180338,0.07054851836426738,0.0,0.07798964648059847,0.06950672018612179,0.0,2
r,0.5,16.0,0.8262686110014499,3.1300985764544983e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07920643528524383,0.06974343698770062,0.0,0.0779879729420132,0.06870504773072166,0.0,2
r,0.5,17.0,0.8262686110014499,3.0956759595769436e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07920790347548215,0.06898056203055034,0.0,0.07798636811918891,0.06794544148077963,0.0,2
r,0.5,18.0,0.8262686110014499,3.0629685748807284e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07920931379663339,0.06825569476195352,0.0,0.07798483179071865,0.06722369552636451,0.0,2
r,0.5,19.0,0.8262686110014499,3.0318140322989914e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07921067629451164,0.06756522511833285,0.0,0.0779833582319763,0.06653622959837903,0.0,2
r,0.5,20.0,0.8262686110014499,3.0020724140056194e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07921198813739966,0.06690605429920064,0.0,0.07798193669578002,0.06587995369633468,0.0,2
r,0.5,21.0,0.8262686110014499,2.973622247623014e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07921326308411795,0.06627549461398638,0.0,0.0779805592626618,0.0652521827148683,0.0,2
r,0.5,22.0,0.8262686110014499,2.9463573524998106e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792144922171818,0.06567119892351729,0.0,0.07797922311920312,0.06465058148066063,0.0,2
r,0.5,23.0,0.8262686110014499,2.9201843395624437e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07921567943038318,0.06509109663229916,0.0,0.07797792985758815,0.06407308036415715,0.0,2
r,0.5,24.0,0.8262686110014499,2.8950206074111534e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07921683804844504,0.0645333541533628,0.0,0.07797667599511555,0.06351785597363024,0.0,2
r,0.5,25.0,0.8262686110014499,2.870792720068064e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792179654004998,0.06399634816367905,0.0,0.0779754535312208,0.06298328905811172,0.0,2
r,0.5,26.0,0.8262686110014499,2.847435081690876e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07921906123020722,0.06347862478716985,0.0,0.07797426441584243,0.062467929803736756,0.0,2
r,0.5,27.0,0.8262686110014499,2.824888844832913e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922013200652307,0.06297887935786457,0.0,0.07797310452361991,0.0619704804679124,0.0,2
r,0.5,28.0,0.8262686110014499,2.8031010041779725e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922117606135858,0.06249593907263744,0.0,0.07797197310456816,0.06148977091897338,0.0,2
r,0.5,29.0,0.8262686110014499,2.7820236389045073e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922219472496621,0.062028740734592795,0.0,0.07797086905035193,0.061024742804465196,0.0,2
r,0.5,30.0,0.8262686110014499,2.761613275147133e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922319051870555,0.061576322076696256,0.0,0.07796979005321604,0.06057443678540922,0.0,2
r,0.5,31.0,0.8262686110014499,2.7418303462508187e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922416428950904,0.06113780605485243,0.0,0.07796873500490181,0.06013797917335272,0.0,2
r,0.5,32.0,0.8262686110014499,2.7226387332273146e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922511784764111,0.06071239228725802,0.0,0.07796770265973885,0.05971457332728755,0.0,2
r,0.5,33.0,0.8262686110014499,2.704005371427374e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922605148947948,0.060299348428596626,0.0,0.07796669230255107,0.05930348931123015,0.0,2
r,0.5,34.0,0.8262686110014499,2.6858999122228026e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922696585342501,0.05989800104743407,0.0,0.07796570342695984,0.058904057720430586,0.0,2
r,0.5,35.0,0.8262686110014499,2.668294430655886e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922786089556166,0.059507731215456994,0.0,0.07796473537997536,0.05851566286428696,0.0,2
r,0.5,36.0,0.8262686110014499,2.6511631717107325e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922873747149589,0.059127967730667315,0.0,0.07796378791216886,0.05813773606691037,0.0,2
r,0.5,37.0,0.8262686110014499,2.634482329201999e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07922959597779614,0.05875818316237353,0.0,0.0779628610551991,0.05776975276779136,0.0,2
r,0.5,38.0,0.8262686110014499,2.61822985234367e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923043172406102,0.05839788825460689,0.0,0.07796195390940566,0.057411226045518765,0.0,2
r,0.5,39.0,0.8262686110014499,2.6023852759154124e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923125767236823,0.058046628929707605,0.0,0.0779610667952601,0.05706170501593336,0.0,2
r,0.5,40.0,0.8262686110014499,2.586929570633144e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.079232061540952,0.057703983516830086,0.0,0.07796019921622946,0.05672076975479867,0.0,2
r,0.5,41.0,0.8262686110014499,2.5718450108892385e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923284693407576,0.0573695590903881,0.0,0.07795935143755792,0.0563880289855216,0.0,2
r,0.5,42.0,0.8262686110014499,2.5571150574833784e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923361445250507,0.05704298875091232,0.0,0.0779585229168739,0.0560631177786173,0.0,2
r,0.5,43.0,0.8262686110014499,2.5427242533385647e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923436464751178,0.0567239304518288,0.0,0.07795771273367191,0.05574569487059302,0.0,2
r,0.5,44.0,0.8262686110014499,2.5286581305044353e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923509811110496,0.056412064505696566,0.0,0.07795692017221008,0.05543543982157142,0.0,2
r,0.5,45.0,0.8262686110014499,2.5149031270047497e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923581578033961,0.056107090351659034,0.0,0.07795614346799193,0.05513205282770784,0.0,2
r,0.5,46.0,0.8262686110014499,2.5014465122976354e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792365184564649,0.05580872680033176,0.0,0.07795538253003365,0.05483525280157541,0.0,2
r,0.5,47.0,0.8262686110014499,2.4882763202940594e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924011592042444,0.055516710151394755,0.0,0.0779546359863315,0.05454477493053039,0.0,2
r,0.5,48.0,0.8262686110014499,2.4753812890282885e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923788456743623,0.05523079053653974,0.0,0.07795390162962995,0.05426036881825901,0.0,2
r,0.5,49.0,0.8262686110014499,2.4627508061989174e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923854943843824,0.054950732380824305,0.0,0.07795317926999368,0.053981800854519896,0.0,2
r,0.5,50.0,0.8262686110014499,2.450374859904583e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07923920286904265,0.054676315037999225,0.0,0.07795246762304037,0.05370884953519523,0.0,2
r,0.5,51.0,0.8262686110014499,2.4382439939879094e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924008301777377,0.05440732845022722,0.0,0.07795176815672057,0.05344130780105131,0.0,2
r,0.5,52.0,0.8262686110014499,2.4263492674774e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924047924454432,0.05414357745289624,0.0,0.07795107849369584,0.05317897618321594,0.0,2
r,0.5,53.0,0.8262686110014499,2.414682217681977e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924110521505755,0.05388487308216347,0.0,0.0779503997257785,0.05292166934971021,0.0,2
r,0.5,54.0,0.8262686110014499,2.4032348265485377e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924172305780591,0.0536310376850976,0.0,0.077949730019204,0.05266920928419936,0.0,2
r,0.5,55.0,0.8262686110014499,2.3919994899407834e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924233124275103,0.0533818995122395,0.0,0.07794906835586904,0.05242143370572535,0.0,2
r,0.5,56.0,0.8262686110014499,2.3809689895387032e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924292959949981,0.05313730566995169,0.0,0.07794841362165912,0.052178165179724505,0.0,2
r,0.5,57.0,0.8262686110014499,2.3701364670938058e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924352141906282,0.05289709651580864,0.0,0.07794776379073454,0.05193926858076156,0.0,2
r,0.5,58.0,0.8262686110014499,2.3594954008059653e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924410473796277,0.052661132021674224,0.0,0.07794712346726468,0.05170459581548161,0.0,2
r,0.5,59.0,0.8262686110014499,2.3490395836145956e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924467971635452,0.05242927268666995,0.0,0.07794649175311992,0.05147401129117966,0.0,2
r,0.5,60.0,0.8262686110014499,2.3387631032201965e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924524767330864,0.05220138779647732,0.0,0.07794586880101571,0.05124738454359942,0.0,2
r,0.5,61.0,0.8262686110014499,2.3286603236726785e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924580868040651,0.05197735264818077,0.0,0.07794525419284914,0.05102459111796978,0.0,2
r,0.5,62.0,0.8262686110014499,2.318725868380716e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924636142438116,0.051757039884095114,0.0,0.07794465277398993,0.050805516048838345,0.0,2
r,0.5,63.0,0.8262686110014499,2.3089546044120033e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924690740009432,0.05154036187997074,0.0,0.07794404513565471,0.05059003465792815,0.0,2
r,0.5,64.0,0.8262686110014499,2.29934162796803e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.079247449756642,0.05132718251925515,0.0,0.07794345041303596,0.050378048157153826,0.0,2
r,0.5,65.0,0.8262686110014499,2.2898822509291036e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924799126744014,0.051117406914373734,0.0,0.07794286340843683,0.05016945034727915,0.0,2
r,0.5,66.0,0.8262686110014499,2.280571988376009e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924852545044196,0.050910937581828714,0.0,0.07794228375296265,0.0499641434618203,0.0,2
r,0.5,67.0,0.8262686110014499,2.271406547004159e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07924905281168967,0.0507076840424771,0.0,0.07794171152516852,0.04976203250352777,0.0,2
r,0.5,68.0,0.8262686110014499,2.2623818143544456e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792495734671582,0.05050754868803413,0.0,0.07794114649627516,0.049563026970899496,0.0,2
r,0.5,69.0,0.8262686110014499,2.253493848792433e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925008797270205,0.05031044420468511,0.0,0.07794058448239746,0.04936703939135561,0.0,2
r,0.5,70.0,0.8262686110014499,2.2447388701741422e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925059592083993,0.050116287224748056,0.0,0.0779400295349806,0.04917398594226544,0.0,2
r,0.5,71.0,0.8262686110014499,2.2361132511425465e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925109749415461,0.049924997033042734,0.0,0.07793948162705454,0.048983786263155055,0.0,2
r,0.5,72.0,0.8262686110014499,2.2276135090041663e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792515936570538,0.04973649613639908,0.0,0.07793893964698427,0.04879636361472528,0.0,2
r,0.5,73.0,0.8262686110014499,2.2192362981398283e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.0792520839283034,0.04955071113233796,0.0,0.0779384040037549,0.048611645245470736,0.0,2
r,0.5,74.0,0.8262686110014499,2.2109784029078597e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925256915333478,0.049367570187905725,0.0,0.0779378741843451,0.048429559696590144,0.0,2
r,0.5,75.0,0.8262686110014499,2.202836731001754e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07925304984176464,0.0491870049947743,0.0,0.07793735079996574,0.048250038701176994,0.0,2
